Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736751323289,1600,1600,1600,1600,0,0,0,0,231848.3530883789,241355.29913330078,138301.66381835938,0,0,954368,8568832,33610452992,34317791232,3746283520,2371584
200,1736751323289,1600,1600,1600,1600,0,0,0,0,231848.36724853516,241355.3525390625,138301.68450927734,0,0,954368,8568832,33610452992,34317791232,3746283520,2371584
199,1736751323489,1600,1600,1600,1600,0,0,0,0,231849.0750732422,241356.90338134766,138302.13793945313,0,0,954368,8568832,33610452992,34317791232,3746213888,2371584
199,1736751323689,1600,1600,1600,1600,0,0,0,0,231849.8705444336,241358.45373535156,138302.52960205078,0,0,954368,8568832,33610452992,34317791232,3766312960,2371584
199,1736751323889,1600,1600,1600,1600,0,0,0,0,231850.7908935547,241360.02026367188,138302.87268066406,0,0,954368,8568832,33610452992,34317791232,3773796352,2371584
199,1736751324089,1600,1600,1600,1600,0,0,0,0,231851.67840576172,241361.51733398438,138303.18701171875,0,0,954368,8568832,33610452992,34317791232,3781537792,2371584
199,1736751324290,1600,1600,1600,1600,0,0,0,0,231852.60345458984,241363.03344726563,138303.5101928711,0,0,954368,8568832,33610452992,34317791232,3790827520,2371584
199,1736751324490,1599,1600,1600,1600,0,0,0,0,231853.49932861328,241364.59869384766,138303.87854003906,0,0,954368,8568832,33610452992,34317791232,3803213824,2371584
200,1736751324690,1600,1600,1600,1600,0,0,0,0,231854.39971923828,241366.09204101563,138304.18621826172,0,0,954368,8568832,33610452992,34317791232,3810181120,2371584
199,1736751324890,1600,1600,1600,1600,100,0,5,5,231855.40649414063,241367.6981201172,138304.54559326172,0,0,954368,8568832,33610452992,34317791232,3818180608,2371584
199,1736751325090,1599,1600,1600,1600,100,0,5,5,231856.23175048828,241369.17517089844,138304.8565673828,0,0,954368,8568832,33610452992,34317791232,3828502528,2371584
199,1736751325290,1599,1600,1600,1600,100,0,0,5,231857.1885986328,241370.70623779297,138305.17626953125,0,0,954368,8568832,33610452992,34317791232,3837276160,2371584
199,1736751325490,1599,1600,1600,1600,100,5,5,5,231858.19506835938,241372.23583984375,138305.4780883789,0,0,954368,8568832,33610452992,34317791232,3837276160,2371584
199,1736751325690,1600,1600,1600,1600,100,5,5,5,231858.94299316406,241373.71905517578,138305.82501220703,0,0,954368,8568832,33610452992,34317791232,3859017728,2371584
199,1736751325890,1600,1600,1600,1600,100,5,5,5,231860.02825927734,241375.3621826172,138306.1781616211,0,0,954368,8568832,33610452992,34317791232,3861082112,2371584
199,1736751326090,1600,1600,1600,1600,100,5,5,5,231861.0518798828,241376.89190673828,138306.4771118164,0,0,954368,8568832,33610452992,34317791232,3861082112,2371584
200,1736751326290,1599,1600,1600,1600,100,5,5,5,231861.78509521484,241378.33758544922,138306.78900146484,0,0,954368,8568832,33610452992,34317791232,3880177664,2371584
199,1736751326491,1599,1600,1600,1600,100,5,5,5,231862.7769165039,241379.8833618164,138307.12982177734,0,0,954368,8568832,33610452992,34317791232,3890671616,2371584
199,1736751326691,1599,1600,1600,1600,100,5,5,5,231863.89819335938,241381.48193359375,138307.46069335938,0,0,954368,8568832,33610452992,34317791232,3890671616,2371584
199,1736751326891,1600,1600,1600,1600,100,3.5971224308013916,2.17391300201416,2.8776979446411133,231864.80792236328,241382.9942626953,138307.7557373047,0,0,954368,8568832,33610452992,34317791232,3890671616,2371584
199,1736751327091,1600,1600,1600,1600,100,4.761904716491699,0,0,231865.52752685547,241384.4476928711,138308.0859375,0,0,954368,8568832,33610452992,34317791232,3912605696,2371584
199,1736751327291,1600,1600,1600,1600,100,4.761904716491699,0,0,231866.41345214844,241385.92846679688,138308.4034423828,0,0,954368,8568832,33610452992,34317791232,3927830528,2371584
199,1736751327491,1599,1600,1600,1600,100,4.761904716491699,0,0,231867.4819946289,241387.546875,138308.76055908203,0,0,954368,8568832,33610452992,34317791232,3928088576,2371584
199,1736751327691,1600,1600,1600,1600,100,4.761904716491699,0,0,231868.5669555664,241389.10968017578,138309.0740966797,0,0,954368,8568832,33610452992,34317791232,3928088576,2371584
199,1736751327891,1600,1600,1600,1600,100,4.761904716491699,0,0,231869.5147705078,241390.6824951172,138309.41473388672,0,0,954368,8568832,33610452992,34317791232,3928084480,2371584
199,1736751328091,1599,1600,1600,1600,100,4.761904716491699,0,0,231870.35083007813,241392.11151123047,138309.6859741211,0,0,954368,8568832,33610452992,34317791232,3932987392,2371584
199,1736751328291,1599,1600,1600,1600,100,4.761904716491699,0,0,231871.0161743164,241393.63940429688,138310.0971069336,0,0,954368,8568832,33610452992,34317791232,3971178496,2371584
199,1736751328492,1600,1600,1600,1600,100,4.761904716491699,0,0,231872.03149414063,241395.15405273438,138310.3946533203,0,0,954368,8568832,33610452992,34317791232,3974275072,2371584
199,1736751328692,1599,1600,1600,1600,100,4.761904716491699,0,0,231873.2017211914,241396.77960205078,138310.7322998047,0,0,954368,8568832,33610452992,34317791232,3974275072,2371584
199,1736751328892,1600,1600,1600,1600,100,3.8888890743255615,3.910614490509033,2.2598869800567627,231874.3358154297,241398.41088867188,138311.08111572266,0,0,954368,8568832,33610452992,34317791232,3974275072,2371584
199,1736751329092,1600,1600,1600,1600,100,5,5,4.761904716491699,231875.25128173828,241399.86267089844,138311.3458251953,0,0,954368,8568832,33610452992,34317791232,3974275072,2371584
199,1736751329292,1599,1600,1600,1600,100,5,5,4.761904716491699,231876.07611083984,241401.27380371094,138311.59912109375,0,0,954368,8568832,33610452992,34317791232,3975049216,2371584
199,1736751329492,1600,1600,1600,1600,100,5,5,10,231876.74493408203,241402.8416748047,138312.03704833984,0,0,954368,8568832,33610452992,34317791232,3999096832,2371584
199,1736751329692,1599,1600,1600,1600,100,5,5,10,231877.62744140625,241404.42584228516,138312.42974853516,0,0,954368,8568832,33610452992,34317791232,4016214016,2371584
199,1736751329892,1599,1600,1600,1600,100,5,5,10,231878.7632446289,241406.072265625,138312.78875732422,0,0,954368,8568832,33610452992,34317791232,4016201728,2371584
199,1736751330092,1600,1600,1600,1600,100,5,5,10,231880.01873779297,241407.81579589844,138313.1976928711,0,0,954368,8568832,33610452992,34317791232,4021698560,2371584
199,1736751330292,1599,1600,1600,1600,100,5,5,10,231881.08709716797,241409.3939819336,138313.5303955078,0,0,954368,8568832,33610452992,34317791232,4022095872,2371584
199,1736751330492,1600,1600,1600,1600,100,4.081632614135742,5.0505051612854,4.040403842926025,231881.9712524414,241410.83709716797,138313.79620361328,0,0,954368,8568832,33610452992,34317791232,4022353920,2371584
199,1736751330693,1599,1600,1600,1600,100,4.761904716491699,9.523809432983398,5,231882.89727783203,241412.3026123047,138314.0682373047,0,0,954368,8568832,33610452992,34317791232,4022353920,2371584
199,1736751330893,1600,1600,1600,1600,100,4.761904716491699,9.523809432983398,5,231883.67907714844,241413.74743652344,138314.35693359375,0,0,954368,8568832,33610452992,34317791232,4029321216,2371584
199,1736751331093,1599,1600,1600,1600,100,5,5,15.000000953674316,231884.35217285156,241415.29345703125,138314.78802490234,0,0,954368,8568832,33610452992,34317791232,4067803136,2371584
199,1736751331293,1600,1600,1600,1600,100,5,5,15.000000953674316,231885.1220703125,241416.81005859375,138315.16815185547,0,0,954368,8568832,33610452992,34317791232,4094939136,2371584
200,1736751331493,1599,1600,1600,1600,100,5,5,15.000000953674316,231886.19439697266,241418.3373413086,138315.46154785156,0,0,954368,8568832,33610452992,34317791232,4095025152,2371584
199,1736751331693,1600,1600,1600,1600,100,5,5,15.000000953674316,231887.39111328125,241419.9815673828,138315.80920410156,0,0,954368,8568832,33610452992,34317791232,4095025152,2371584
199,1736751331893,1600,1600,1600,1600,100,3.750000238418579,6.172839641571045,5,231888.33715820313,241421.54022216797,138316.1401977539,0,0,954368,8568832,33610452992,34317791232,4091744256,2371584
199,1736751332093,1599,1600,1600,1600,100,4.761904716491699,5,5,231889.30798339844,241423.04028320313,138316.42700195313,0,0,954368,8568832,33610452992,34317791232,4091744256,2371584
199,1736751332293,1600,1600,1600,1600,100,5,5,0,231890.5838623047,241424.71368408203,138316.78369140625,0,0,954368,8568832,33610452992,34317791232,4091744256,2371584
199,1736751332493,1599,1600,1600,1600,100,5,5,0,231891.48486328125,241426.19451904297,138317.07592773438,0,0,954368,8568832,33610452992,34317791232,4092231680,2371584
199,1736751332694,1599,1600,1600,1600,100,5,5,0,231892.41998291016,241427.6664428711,138317.3487548828,0,0,954368,8568832,33610452992,34317791232,4092231680,2371584
199,1736751332894,1600,1600,1600,1600,100,3.3333334922790527,1.7241379022598267,5,231893.28735351563,241429.1312866211,138317.62670898438,0,0,954368,8568832,33610452992,34317791232,4092231680,2371584
199,1736751333094,1599,1600,1600,1600,100,5,4.761904716491699,4.761904716491699,231894.05505371094,241430.58184814453,138317.9301147461,0,0,954368,8568832,33610452992,34317791232,4106424320,2371584
199,1736751333294,1600,1600,1600,1600,100,4.761904716491699,0,10,231894.71813964844,241432.0977783203,138318.3408203125,0,0,954368,8568832,33610452992,34317791232,4143980544,2371584
