Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736765688538,1600,1600,1600,1600,0,0,0,0,21752.56024169922,84618.93621826172,164982.84759521484,0,0,5648384,14737408,33610452992,34317791232,3796115456,2371584
200,1736765688538,1600,1600,1600,1600,0,0,0,0,21752.57879638672,84619.005859375,164982.88439941406,0,0,5648384,14737408,33610452992,34317791232,3796115456,2371584
199,1736765688738,1599,1600,1599,1600,0,0,0,0,21753.222778320313,84620.29376220703,164983.20080566406,0,0,5648384,14737408,33610452992,34317791232,3798982656,2371584
199,1736765688939,1599,1600,1600,1600,74.50980377197266,9.803921699523926,20,13.72549057006836,21753.944946289063,84622.06671142578,164983.79528808594,0,64.51612854003906,5648384,14737408,33610452992,34317791232,3817304064,2371584
199,1736765689139,1599,1600,1598,1599,84.21052551269531,0,9.523809432983398,5,21754.590942382813,84623.4443359375,164984.1251220703,0,85,5648384,14737408,33610452992,34317791232,3827531776,2371584
199,1736765689339,1600,1600,1600,1600,84.21052551269531,0,9.523809432983398,5,21755.26629638672,84624.91149902344,164984.47595214844,0,93.82715606689453,5648384,14737408,33610452992,34317791232,3834306560,2371584
199,1736765689539,1599,1600,1600,1599,84.21052551269531,0,9.523809432983398,5,21755.90850830078,84626.36962890625,164984.8565673828,0,48.40764236450195,5648384,14737408,33610452992,34317791232,3841372160,2371584
199,1736765689739,1599,1600,1598,1600,84.21052551269531,0,9.523809432983398,5,21756.55206298828,84627.87371826172,164985.25610351563,0,100,5648384,14737408,33610452992,34317791232,3844210688,2371584
199,1736765689939,1600,1600,1600,1600,97.5,2.5316455364227295,2.5,2.5,21757.196838378906,84629.36199951172,164985.64331054688,0,100,5648384,14737408,33610452992,34317791232,3845500928,2371584
199,1736765690139,1599,1600,1600,1600,100,5,10.526315689086914,5,21757.853271484375,84630.90460205078,164986.0692138672,0,101.26582336425781,5648384,14737408,33610452992,34317791232,3846791168,2371584
199,1736765690339,1599,1600,1600,1600,100,0,0,0,21758.568969726563,84632.40948486328,164986.44073486328,0,100,5648384,14737408,33610452992,34317791232,3847307264,2371584
199,1736765690539,1599,1600,1600,1600,100,5,0,0,21759.218627929688,84633.935546875,164986.8468017578,0,100,5648384,14737408,33610452992,34317791232,3848019968,2371584
199,1736765690739,1600,1600,1600,1600,100,5,4.761904716491699,0,21759.869384765625,84635.43829345703,164987.23986816406,0,101.26582336425781,5648384,14737408,33610452992,34317791232,3849052160,2371584
199,1736765690939,1600,1600,1600,1600,100,5,4.761904716491699,0,21760.508544921875,84636.90576171875,164987.6173095703,0,100,5648384,14737408,33610452992,34317791232,3849568256,2371584
