# started on Tue Jan 14 02:27:29 2025

76203,,cpu_core/cache-references/,557021,25.00,,
25382,,cpu_core/cache-misses/,1555071,72.00,,
4071,,cpu_core/LLC-loads/,2154439,100.00,,
2689,,cpu_core/LLC-load-misses/,2154439,100.00,66.05,of all LL-cache accesses
<not counted>,,cpu_core/LLC-stores/,0,0.00,,
<not counted>,,cpu_core/LLC-store-misses/,0,0.00,,
