Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736484140730,1600,1600,1600,1600,0,0,0,0,153709.83123779297,176044.65899658203,168462.5040283203,0,0,1015808,8568832,33610452992,34317791232,1238351872,0
200,1736484140730,1600,1600,1600,1600,0,0,0,0,153709.8466796875,176044.71362304688,168462.53271484375,0,0,1015808,8568832,33610452992,34317791232,1238351872,0
199,1736484140930,1599,1600,1600,1600,0,0,0,0,153710.6499633789,176046.5361328125,168463.1444091797,0,0,1015808,8568832,33610452992,34317791232,1306472448,0
199,1736484141130,1600,1600,1600,1600,0,0,0,0,153711.41052246094,176048.0414428711,168463.5106201172,0,100,1015808,8568832,33610452992,34317791232,1379500032,0
199,1736484141330,1600,1600,1600,1600,0,0,0,0,153712.1455078125,176049.55096435547,168463.8823852539,0,95,1015808,8568832,33610452992,34317791232,1462591488,0
199,1736484141531,1599,1600,1600,1600,0,0,0,0,153712.96697998047,176051.1318359375,168464.267578125,0,106.32911682128906,1015808,8568832,33610452992,34317791232,1488912384,0
200,1736484141731,1600,1600,1600,1600,92.85713958740234,4.545454502105713,6.363636016845703,10,153713.84503173828,176052.6781616211,168464.62774658203,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1553424384,0
199,1736484141931,1599,1600,1600,1600,100,0,0,4.761904716491699,153714.55432128906,176054.12799072266,168464.98498535156,0,95,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484142131,1599,1600,1600,1600,100,4.761904716491699,5,0,153715.3881225586,176055.71160888672,168465.37890625,0,104.99999237060547,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484142331,1599,1600,1600,1600,100,0,0,4.761904716491699,153716.17822265625,176057.24432373047,168465.76361083984,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484142531,1600,1600,1600,1600,100,0,5,0,153717.03344726563,176058.83294677734,168466.15502929688,0,95,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484142731,1600,1600,1600,1600,100,0,5,0,153717.82147216797,176060.36462402344,168466.53942871094,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484142931,1599,1600,1600,1600,100,5,0,4.761904716491699,153718.67333984375,176061.94213867188,168466.92474365234,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484143131,1600,1600,1600,1600,100,0,5,0,153719.46307373047,176063.47650146484,168467.3084716797,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484143331,1599,1600,1600,1600,100,5,0,0,153720.30181884766,176065.0404663086,168467.69311523438,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484143532,1599,1600,1600,1600,100,0,0,5,153721.10412597656,176066.58001708984,168468.07525634766,0,103.70370483398438,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484143732,1600,1600,1600,1600,100,0,4.761904716491699,0,153721.9359741211,176068.12811279297,168468.4585571289,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484143932,1599,1600,1600,1600,100,5,5,5,153722.74530029297,176069.68524169922,168468.8448486328,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484144132,1600,1600,1600,1600,100,5,5,5,153723.53649902344,176071.2197265625,168469.22930908203,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484144332,1599,1600,1600,1600,100,0,5,0,153724.38983154297,176072.80377197266,168469.61853027344,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484144532,1599,1600,1600,1600,100,0,5,0,153725.17706298828,176074.3265991211,168469.99865722656,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484144732,1599,1600,1600,1600,100,0,5,0,153726.03338623047,176075.91485595703,168470.39038085938,0,50.31446838378906,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484144932,1599,1600,1600,1600,100,0,5,0,153726.81958007813,176077.4464111328,168470.77508544922,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484145132,1600,1600,1600,1600,100,0,5,0,153727.67083740234,176079.01751708984,168471.15795898438,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484145332,1600,1600,1600,1600,100,2,1.0101009607315063,2,153728.4630126953,176080.5531616211,168471.54681396484,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484145533,1600,1600,1600,1600,100,5,5,0,153729.30041503906,176082.1318359375,168471.93756103516,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484145733,1599,1600,1600,1600,100,0,0,5,153730.10546875,176083.67755126953,168472.32153320313,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484145933,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,153730.93572998047,176085.21685791016,168472.70135498047,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484146133,1599,1600,1600,1600,100,0,0,0,153731.74835205078,176086.77569580078,168473.08624267578,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484146333,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,4.761904716491699,153732.53979492188,176088.3038330078,168473.4678955078,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484146533,1600,1600,1600,1600,100,5,5,0,153733.39208984375,176089.88677978516,168473.84979248047,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484146733,1599,1600,1600,1600,100,0,0,4.761904716491699,153734.18267822266,176091.4155883789,168474.23248291016,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484146933,1600,1600,1600,1600,100,0,0,5,153735.03448486328,176092.99114990234,168474.62335205078,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484147133,1600,1600,1600,1600,100,4.761904716491699,13.043478012084961,4.761904716491699,153735.8250732422,176094.5167236328,168475.00494384766,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484147333,1599,1600,1600,1600,100,5,0,0,153736.6708984375,176096.08514404297,168475.38763427734,0,95.23809814453125,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484147533,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,5,153737.466796875,176097.61749267578,168475.77081298828,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484147734,1599,1600,1600,1600,100,0,0,4.761904716491699,153738.30139160156,176099.1746826172,168476.15594482422,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484147934,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,153739.10791015625,176100.72259521484,168476.53942871094,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484148134,1600,1600,1600,1600,100,0,0,0,153739.93670654297,176102.26232910156,168476.91961669922,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484148334,1600,1600,1600,1600,100,0,0,5,153740.75512695313,176103.84008789063,168477.31188964844,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484148534,1599,1600,1600,1600,100,0,0,0,153741.54711914063,176105.3705444336,168477.69677734375,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484148734,1599,1600,1600,1600,100,4.761904716491699,5,0,153742.39904785156,176106.94311523438,168478.08013916016,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484148934,1600,1600,1600,1600,100,0,0,4.761904716491699,153743.1895751953,176108.4740600586,168478.46215820313,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484149134,1600,1600,1600,1600,100,4.761904716491699,5,5,153744.04083251953,176110.0498046875,168478.84716796875,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484149334,1600,1600,1600,1600,100,0,0,0,153744.8310546875,176111.57940673828,168479.23065185547,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484149534,1599,1600,1600,1600,100,5,5,4.761904716491699,153745.66925048828,176113.1449584961,168479.61505126953,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484149735,1599,1600,1600,1600,100,0,0,0,153746.47729492188,176114.69897460938,168479.9966430664,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484149935,1599,1600,1600,1600,100,0,0,0,153747.30364990234,176116.23461914063,168480.38018798828,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484150135,1600,1600,1600,1600,100,0,0,0,153748.1137084961,176117.79296875,168480.76428222656,0,50,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484150335,1600,1600,1600,1600,100,1.6949152946472168,1.6666667461395264,0,153748.9013671875,176119.3218383789,168481.14556884766,0,50,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484150535,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,5,153749.75787353516,176120.91571044922,168481.5404663086,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484150735,1599,1600,1600,1600,100,0,5,0,153750.5487060547,176122.45434570313,168481.9282836914,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484150935,1599,1600,1600,1600,100,4.761904716491699,0,5,153751.39965820313,176124.03216552734,168482.3139038086,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484151135,1600,1600,1600,1600,100,0,0,0,153752.18969726563,176125.56213378906,168482.6961669922,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484151335,1599,1600,1600,1600,100,4.761904716491699,0,0,153753.0297241211,176127.1307373047,168483.0799560547,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484151535,1600,1600,1600,1600,100,0,0,4.761904716491699,153753.83142089844,176128.67315673828,168483.46661376953,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484151736,1599,1600,1600,1600,100,0,4.761904716491699,4.761904716491699,153754.66430664063,176130.22387695313,168483.84802246094,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484151936,1599,1600,1600,1600,100,5,0,0,153755.47589111328,176131.79022216797,168484.23266601563,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484152136,1600,1600,1600,1600,100,5,0,0,153756.26245117188,176133.30688476563,168484.61614990234,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484152336,1599,1600,1600,1600,100,5,0,0,153757.1185913086,176134.8999633789,168485.01043701172,0,50.31446838378906,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484152536,1600,1600,1600,1600,100,1.6666667461395264,3.3333334922790527,3.278688430786133,153757.9083251953,176136.4405517578,168485.39971923828,0,50.31446838378906,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484152736,1599,1600,1600,1600,100,0,0,0,153758.75903320313,176138.0189819336,168485.78839111328,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484152936,1600,1600,1600,1600,100,0,5,0,153759.54962158203,176139.55682373047,168486.1748046875,0,100,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484153136,1599,1600,1600,1600,100,5,0,0,153760.39477539063,176141.13079833984,168486.56103515625,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671094272,0
199,1736484153336,1600,1600,1600,1600,100,0,0,4.761904716491699,153761.18951416016,176142.6690673828,168486.94763183594,0,102.5641098022461,1015808,8568832,33610452992,34317791232,1671094272,0
200,1736484153536,1600,1600,1600,1600,100,5,14.285715103149414,5,153762.02685546875,176144.27587890625,168487.37591552734,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671090176,0
199,1736484153737,1599,1600,1600,1600,100,0,0,0,153762.8374633789,176145.8402709961,168487.76678466797,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671090176,0
199,1736484153937,1600,1600,1600,1600,100,5,0,5,153763.6245727539,176147.37384033203,168488.15173339844,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671090176,0
199,1736484154137,1599,1600,1600,1600,100,0,4.761904716491699,0,153764.47161865234,176148.9520263672,168488.5390625,0,100,1015808,8568832,33610452992,34317791232,1671090176,0
199,1736484154337,1600,1600,1600,1600,100,5,5,0,153765.26232910156,176150.49102783203,168488.9263305664,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671090176,0
199,1736484154537,1599,1600,1600,1600,100,0,0,0,153766.11682128906,176152.08422851563,168489.31256103516,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1671086080,0
199,1736484154737,1600,1600,1600,1600,100,0,0,5,153766.91094970703,176153.63305664063,168489.71600341797,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1671086080,0
199,1736484154937,1599,1600,1600,1600,100,4.761904716491699,38.095237731933594,0,153767.7905883789,176155.38208007813,168490.24536132813,0,100,1015808,8568832,33610452992,34317791232,1674698752,0
199,1736484155137,1600,1600,1600,1600,100,5,4.761904716491699,5,153768.5952758789,176156.93115234375,168490.63305664063,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1674698752,0
199,1736484155337,1600,1600,1600,1600,100,0,0,4.761904716491699,153769.42224121094,176158.47790527344,168491.0170288086,0,100,1015808,8568832,33610452992,34317791232,1674698752,0
199,1736484155537,1599,1600,1600,1600,100,5,0,5,153770.23474121094,176160.0443725586,168491.40576171875,0,100,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484155738,1600,1600,1600,1600,100,5,0,5,153771.0216064453,176161.5819091797,168491.79431152344,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484155938,1599,1600,1600,1600,100,9.523809432983398,0,0,153771.8663330078,176163.16076660156,168492.18231201172,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484156138,1599,1600,1600,1600,100,0,0,0,153772.65460205078,176164.70318603516,168492.5712890625,0,98.76543426513672,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484156338,1600,1600,1600,1600,100,0,5,4.761904716491699,153773.4998779297,176166.2784423828,168492.9584350586,0,100,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484156538,1600,1600,1600,1600,100,4.761904716491699,0,0,153774.2930908203,176167.8341064453,168493.35455322266,0,101.26582336425781,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484156738,1599,1600,1600,1600,100,5,5,0,153775.1192626953,176169.39001464844,168493.74255371094,0,100,1015808,8568832,33610452992,34317791232,1674694656,0
199,1736484156938,1600,1600,1600,1600,100,0,4.761904716491699,4.761904716491699,153775.9331665039,176170.9990234375,168494.1669921875,0,100,1015808,8568832,33610452992,34317791232,1674694656,0
