Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737323084149,1600,1600,1600,1600,0,0,0,0,254292.2041015625,190030.5639038086,196491.46069335938,0,0,6791168,15925248,33610452992,34317791232,3785326592,2895872
200,1737323084149,1600,1600,1600,1600,0,0,0,0,254292.22265625,190030.6336669922,196491.49743652344,0,0,6791168,15925248,33610452992,34317791232,3785326592,2895872
199,1737323084349,1600,1600,1600,1600,0,0,0,0,254292.92041015625,190032.48370361328,196492.13720703125,0,0,6791168,15925248,33610452992,34317791232,3785322496,2895872
199,1737323084549,1600,1600,1600,1600,0,0,0,0,254293.51916503906,190033.97674560547,196492.56634521484,0,57.142860412597656,6791168,15925248,33610452992,34317791232,3785322496,2895872
200,1737323084750,1600,1600,1600,1600,0,0,0,0,254294.13970947266,190035.48541259766,196492.97985839844,0,50.632911682128906,6791168,15925248,33610452992,34317791232,3785322496,2895872
199,1737323084950,1599,1600,1600,1600,0,0,0,0,254294.7596435547,190037.04290771484,196493.41577148438,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785322496,2895872
200,1737323085150,1600,1600,1600,1600,0,0,0,0,254295.37854003906,190038.5463256836,196493.82470703125,0,100,6791168,15925248,33610452992,34317791232,3785322496,2895872
199,1737323085350,1600,1600,1600,1600,0,0,0,0,254296.00189208984,190040.0770263672,196494.25122070313,0,102.5641098022461,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323085550,1600,1600,1600,1600,0,0,0,0,254296.62225341797,190041.58642578125,196494.66271972656,0,102.5641098022461,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323085750,1599,1600,1600,1600,93.46405029296875,5.194805145263672,5.921052932739258,10.389610290527344,254297.24169921875,190043.09899902344,196495.0770263672,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323085950,1600,1600,1600,1600,100,0,4.761904716491699,0,254297.86108398438,190044.6392211914,196495.5068359375,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323086150,1599,1600,1600,1600,100,0,4.761904716491699,0,254298.48303222656,190046.16802978516,196495.91986083984,0,49.6894416809082,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323086350,1600,1600,1600,1600,100,0,4.761904716491699,0,254299.1021118164,190047.68133544922,196496.34020996094,0,102.5641098022461,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323086550,1600,1600,1600,1600,100,0,4.761904716491699,0,254299.72094726563,190049.19830322266,196496.75451660156,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323086750,1599,1600,1600,1600,100,0,4.761904716491699,0,254300.3392944336,190050.7094116211,196497.16479492188,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323086950,1600,1600,1600,1600,100,0,4.761904716491699,0,254300.9591064453,190052.26977539063,196497.6033935547,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323087151,1600,1600,1600,1600,100,0,4.761904716491699,0,254301.5780029297,190053.77661132813,196498.0146484375,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323087351,1600,1600,1600,1600,100,0,4.761904716491699,0,254302.19775390625,190055.28576660156,196498.427734375,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323087551,1600,1600,1600,1600,100,0,4.761904716491699,0,254302.81646728516,190056.7928466797,196498.8374633789,0,102.5641098022461,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323087751,1599,1600,1600,1600,100,0,4.761904716491699,0,254303.43505859375,190058.2969970703,196499.24615478516,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323087951,1599,1600,1600,1600,100,0,4.761904716491699,0,254304.05529785156,190059.84301757813,196499.68005371094,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323088151,1600,1600,1600,1600,100,0,4.761904716491699,0,254304.67407226563,190061.3555908203,196500.0919189453,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323088351,1599,1600,1600,1600,100,0,4.761904716491699,0,254305.29748535156,190062.8646850586,196500.50427246094,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323088551,1599,1600,1600,1600,100,0,4.761904716491699,0,254305.91638183594,190064.38214111328,196500.92059326172,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323088751,1599,1600,1600,1600,100,0,4.761904716491699,0,254306.53942871094,190065.90356445313,196501.3363647461,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323088951,1600,1600,1600,1600,100,0,4.761904716491699,0,254307.1567993164,190067.45208740234,196501.77380371094,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323089151,1599,1600,1600,1600,100,0,4.761904716491699,0,254307.77575683594,190068.95916748047,196502.18334960938,0,50.31446838378906,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323089351,1600,1600,1600,1600,100,0,4.761904716491699,0,254308.39556884766,190070.46710205078,196502.59503173828,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323089552,1600,1600,1600,1600,100,0,4.761904716491699,0,254309.0146484375,190071.97705078125,196503.0068359375,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323089752,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254309.63342285156,190073.47955322266,196503.4146118164,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323089952,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254310.25653076172,190075.0366821289,196503.85333251953,0,49.6894416809082,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323090152,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254310.87237548828,190076.5336303711,196504.26049804688,0,49.6894416809082,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323090352,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254311.49145507813,190078.03973388672,196504.66986083984,0,50.31446838378906,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323090552,1600,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254312.11016845703,190079.53826904297,196505.0760498047,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323090752,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254312.73205566406,190081.05181884766,196505.48266601563,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323090952,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254313.35131835938,190082.58770751953,196505.91833496094,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323091152,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254313.9736328125,190084.1004638672,196506.32763671875,0,102.43902587890625,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323091352,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254314.58978271484,190085.6065673828,196506.74145507813,0,92.68292999267578,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323091552,1600,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254315.20849609375,190087.11694335938,196507.15301513672,0,50.31446838378906,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323091752,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254315.8271484375,190088.62622070313,196507.56243896484,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323091953,1600,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254316.4464111328,190090.15838623047,196507.99060058594,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323092153,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254317.06561279297,190091.66510009766,196508.4012451172,0,100,6791168,15925248,33610452992,34317791232,3785580544,2895872
200,1737323092353,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254317.68481445313,190093.1759033203,196508.8143310547,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323092553,1600,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254318.30346679688,190094.67608642578,196509.2215576172,0,98.76543426513672,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323092753,1599,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254318.92193603516,190096.18255615234,196509.63092041016,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
199,1737323092953,1600,1600,1600,1600,100,2.387267827987671,2.122015953063965,1.8567638397216797,254319.5444946289,190097.71533203125,196510.05889892578,0,101.26582336425781,6791168,15925248,33610452992,34317791232,3785580544,2895872
