Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736670442850,1600,1600,1600,1600,0,0,0,0,230047.87634277344,183273.06805419922,246552.80810546875,0,0,995328,8568832,33610452992,34317791232,1207562240,1060864
200,1736670442850,1600,1600,1600,1600,0,0,0,0,230047.89135742188,183273.12322998047,246552.83721923828,0,0,995328,8568832,33610452992,34317791232,1207820288,1060864
199,1736670443050,1600,1600,1600,1600,0,0,0,0,230048.56805419922,183274.90545654297,246553.45306396484,0,0,995328,8568832,33610452992,34317791232,1207595008,1060864
200,1736670443250,1600,1600,1600,1600,0,0,0,0,230049.18341064453,183276.38690185547,246553.84674072266,0,61.068702697753906,995328,8568832,33610452992,34317791232,1207595008,1060864
200,1736670443450,1600,1600,1600,1600,0,0,0,0,230049.80279541016,183277.88055419922,246554.2476196289,0,49.6894416809082,995328,8568832,33610452992,34317791232,1207595008,1060864
200,1736670443651,1599,1600,1600,1600,0,0,0,0,230050.4210205078,183279.373046875,246554.64501953125,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207562240,1060864
200,1736670443851,1599,1600,1600,1600,0,0,0,0,230051.03942871094,183280.86798095703,246555.044921875,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207562240,1060864
199,1736670444051,1600,1600,1600,1600,0,0,0,0,230051.6607055664,183282.37817382813,246555.45281982422,0,100,995328,8568832,33610452992,34317791232,1207562240,1060864
199,1736670444251,1599,1600,1600,1600,0,0,0,0,230052.2787475586,183283.87231445313,246555.85119628906,0,100,995328,8568832,33610452992,34317791232,1207562240,1060864
200,1736670444451,1599,1600,1600,1600,0,0,0,0,230052.89685058594,183285.36541748047,246556.24969482422,0,100,995328,8568832,33610452992,34317791232,1207562240,1060864
199,1736670444651,1600,1600,1600,1600,0,0,0,0,230053.52154541016,183286.91131591797,246556.68524169922,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670444851,1599,1600,1600,1600,0,0,0,0,230054.14093017578,183288.419921875,246557.09503173828,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670445051,1600,1600,1600,1600,0,0,0,0,230054.76428222656,183289.9535522461,246557.52307128906,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670445251,1599,1600,1600,1600,0,0,0,0,230055.38311767578,183291.4448852539,246557.9208984375,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670445451,1600,1600,1600,1600,96.01593780517578,6.692913055419922,3.5714287757873535,3.9682540893554688,230056.0015258789,183292.93829345703,246558.31860351563,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670445651,1599,1600,1600,1600,100,0,0,0,230056.61993408203,183294.43231201172,246558.71923828125,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670445851,1599,1600,1600,1600,100,0,0,0,230057.23822021484,183295.92486572266,246559.11895751953,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670446052,1599,1600,1600,1600,100,0,0,5,230057.85943603516,183297.41705322266,246559.5170288086,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670446252,1600,1600,1600,1600,100,0,0,5,230058.47436523438,183298.90509033203,246559.91271972656,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670446452,1600,1600,1600,1600,100,5,4.761904716491699,4.761904716491699,230059.0955810547,183300.40783691406,246560.3158569336,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670446652,1599,1600,1600,1600,100,4.761904716491699,0,0,230059.71411132813,183301.89904785156,246560.71392822266,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670446852,1599,1600,1600,1600,100,4.761904716491699,0,0,230060.33227539063,183303.39721679688,246561.11529541016,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670447052,1600,1600,1600,1600,100,4.761904716491699,0,0,230060.9503173828,183304.88836669922,246561.51245117188,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670447252,1600,1600,1600,1600,100,4.761904716491699,0,0,230061.56829833984,183306.3798828125,246561.9087524414,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670447452,1599,1600,1600,1600,100,4.761904716491699,0,0,230062.1934814453,183307.89672851563,246562.31524658203,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670447652,1600,1600,1600,1600,100,4.761904716491699,0,0,230062.80560302734,183309.37200927734,246562.70697021484,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670447852,1600,1600,1600,1600,100,4.761904716491699,0,0,230063.42376708984,183310.86627197266,246563.10662841797,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670448052,1600,1600,1600,1600,100,2.142857313156128,2.836879253387451,2.127659559249878,230064.04174804688,183312.35748291016,246563.50451660156,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670448253,1600,1600,1600,1600,100,0,5,0,230064.6597290039,183313.84765625,246563.9012451172,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670448453,1600,1600,1600,1600,100,0,5,0,230065.27770996094,183315.34259033203,246564.30108642578,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670448653,1599,1600,1600,1600,100,0,0,0,230065.89569091797,183316.83520507813,246564.69830322266,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670448853,1599,1600,1600,1600,100,0,5,5,230066.51678466797,183318.34405517578,246565.10382080078,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670449053,1600,1600,1600,1600,100,0,5,5,230067.13482666016,183319.84112548828,246565.50451660156,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670449253,1599,1600,1600,1600,100,5,0,5,230067.75274658203,183321.33502197266,246565.90203857422,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670449453,1600,1600,1600,1600,100,0,0,0,230068.37072753906,183322.83001708984,246566.30108642578,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670449653,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230068.9887084961,183324.32720947266,246566.69903564453,0,100,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670449853,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230069.60662841797,183325.8247680664,246567.09814453125,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670450053,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230070.22467041016,183327.31671142578,246567.49603271484,0,50,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670450253,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230070.84259033203,183328.8109741211,246567.8955078125,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670450453,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230071.46057128906,183330.3106689453,246568.294921875,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670450654,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230072.07861328125,183331.80865478516,246568.69427490234,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670450854,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230072.69970703125,183333.31549072266,246569.0982055664,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
200,1736670451054,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230073.31768798828,183334.8087158203,246569.49639892578,0,98.76543426513672,995328,8568832,33610452992,34317791232,1207791616,1060864
199,1736670451254,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,230073.9356689453,183336.30364990234,246569.89526367188,0,101.26582336425781,995328,8568832,33610452992,34317791232,1207791616,1060864
