# started on Sun Jan 12 05:53:11 2025

39465,,cache-references,2138773,56.03,,
26146,,cache-misses,3816908,100.00,66.251,of all cache refs
31793,,LLC-loads,3816908,100.00,,
21848,,LLC-load-misses,3816908,100.00,68.72,of all LL-cache accesses
<not counted>,,LLC-stores,0,0.00,,
<not counted>,,LLC-store-misses,0,0.00,,
