# started on Fri Jan 10 09:32:28 2025

32242,,cache-references,1542490,48.35,,
13855,,cache-misses,3190335,100.00,42.972,of all cache refs
16315,,LLC-loads,3190335,100.00,,
10207,,LLC-load-misses,3190335,100.00,62.56,of all LL-cache accesses
<not counted>,,LLC-stores,0,0.00,,
<not counted>,,LLC-store-misses,0,0.00,,
