Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737104218552,1600,1600,1600,1600,0,0,0,0,68757.61853027344,146420.06646728516,23794.039794921875,0,0,3903488,14585856,33610452992,34317791232,3769384960,2895872
199,1737104218553,1600,1600,1600,1600,0,0,0,0,68757.63739013672,146420.13696289063,23794.07696533203,0,0,3903488,14585856,33610452992,34317791232,3769384960,2895872
199,1737104218753,1600,1600,1600,1600,0,0,0,0,68758.38641357422,146422.31610107422,23794.96905517578,0,0,3903488,14585856,33610452992,34317791232,3771191296,2895872
199,1737104218953,1600,1600,1600,1600,0,0,0,0,68758.98364257813,146424.25341796875,23795.75848388672,0,55.47445297241211,3903488,14585856,33610452992,34317791232,3771187200,2895872
199,1737104219153,1600,1600,1600,1600,0,0,0,0,68759.6050415039,146425.765625,23796.173217773438,0,49.6894416809082,3903488,14585856,33610452992,34317791232,3771187200,2895872
199,1737104219353,1600,1600,1600,1600,0,0,0,0,68760.25189208984,146427.3486328125,23796.611694335938,0,101.20482635498047,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104219553,1599,1600,1600,1600,0,0,0,0,68760.85076904297,146428.8179321289,23797.01513671875,0,91.5662612915039,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104219753,1600,1600,1600,1600,0,0,0,0,68761.47344970703,146430.34307861328,23797.4375,0,50.955413818359375,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104219953,1599,1600,1600,1600,0,0,0,0,68762.12579345703,146432.0015258789,23797.923767089844,0,101.20482635498047,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104220153,1600,1600,1600,1600,0,0,0,0,68762.72393798828,146433.46990966797,23798.330810546875,0,91.5662612915039,3903488,14585856,33610452992,34317791232,3771445248,2895872
200,1737104220353,1599,1600,1600,1600,0,0,0,0,68763.34521484375,146434.99017333984,23798.7470703125,0,50.632911682128906,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104220553,1600,1600,1600,1600,94.88372039794922,10.280373573303223,10.648148536682129,12.90322494506836,68763.9652709961,146436.51361083984,23799.16387939453,0,50.632911682128906,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104220753,1599,1600,1600,1600,100,0,5,5,68764.58654785156,146438.0391845703,23799.585693359375,0,100,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104220954,1600,1600,1600,1600,100,0,0,0,68765.20697021484,146439.59423828125,23800.0224609375,0,98.76543426513672,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104221154,1599,1600,1600,1600,100,5,0,0,68765.83282470703,146441.12689208984,23800.442016601563,0,101.26582336425781,3903488,14585856,33610452992,34317791232,3771445248,2895872
199,1737104221354,1599,1600,1600,1600,100,5,0,0,68766.44653320313,146442.62866210938,23800.85302734375,0,100,3903488,14585856,33610452992,34317791232,3771445248,2895872
