Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736604441922,1600,1600,1600,1600,0,0,0,0,17733.61700439453,242011.6615600586,125898.77783203125,0,0,4096,421888,33610452992,34317791232,1221906432,0
200,1736604441922,1600,1600,1600,1600,0,0,0,0,17733.63507080078,242011.7266845703,125898.81079101563,0,0,4096,421888,33610452992,34317791232,1221906432,0
199,1736604442122,1600,1600,1600,1600,0,0,0,0,17734.310424804688,242013.4320678711,125899.38079833984,0,0,4096,421888,33610452992,34317791232,1225003008,0
199,1736604442322,1600,1600,1600,1600,86.53846740722656,24.074073791503906,8,28.846153259277344,17734.928588867188,242014.84838867188,125899.73596191406,0,62.99212646484375,4096,421888,33610452992,34317791232,1224998912,0
199,1736604442522,1599,1600,1600,1600,86.53846740722656,24.074073791503906,8,28.846153259277344,17735.548767089844,242016.24139404297,125900.0712890625,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604442722,1599,1600,1600,1600,100,0,0,0,17736.168579101563,242017.63397216797,125900.40716552734,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604442922,1599,1600,1600,1600,100,4.761904716491699,0,5,17736.79071044922,242019.05352783203,125900.76141357422,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604443122,1599,1600,1600,1600,100,5,9.090909004211426,0,17737.412963867188,242020.46002197266,125901.09619140625,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604443322,1600,1600,1600,1600,100,0,0,5,17738.028259277344,242021.8370361328,125901.43231201172,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
200,1736604443523,1599,1600,1600,1600,100,0,0,5,17738.652893066406,242023.240234375,125901.76989746094,0,50,4096,421888,33610452992,34317791232,1224994816,0
200,1736604443723,1600,1600,1600,1600,100,0,0,5,17739.267944335938,242024.62005615234,125902.10009765625,0,50,4096,421888,33610452992,34317791232,1224994816,0
199,1736604443923,1600,1600,1600,1600,100,0,0,5,17739.88623046875,242026.0160522461,125902.4360961914,0,50.31446838378906,4096,421888,33610452992,34317791232,1224994816,0
200,1736604444123,1600,1600,1600,1600,100,0,0,5,17740.504516601563,242027.40173339844,125902.76678466797,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604444323,1599,1600,1600,1600,100,0,0,5,17741.122619628906,242028.79107666016,125903.09887695313,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604444523,1599,1600,1600,1600,100,0,0,5,17741.74102783203,242030.1795654297,125903.43182373047,0,102.5641098022461,4096,421888,33610452992,34317791232,1224994816,0
200,1736604444723,1599,1600,1600,1600,100,0,0,5,17742.35906982422,242031.56616210938,125903.76354980469,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604444923,1600,1600,1600,1600,100,0,0,5,17742.977294921875,242032.95141601563,125904.09600830078,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604445123,1600,1600,1600,1600,100,0,0,5,17743.595275878906,242034.33532714844,125904.42614746094,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604445323,1600,1600,1600,1600,100,0,0,5,17744.213806152344,242035.72802734375,125904.76190185547,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604445523,1599,1600,1600,1600,100,0,0,5,17744.832092285156,242037.1199951172,125905.09680175781,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604445723,1599,1600,1600,1600,100,1.5444015264511108,2.2988505363464355,1.9230769872665405,17745.45330810547,242038.50372314453,125905.42791748047,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604445924,1600,1600,1600,1600,100,5,0,0,17746.07470703125,242039.94958496094,125905.79187011719,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604446124,1600,1600,1600,1600,100,5,0,0,17746.69366455078,242041.36517333984,125906.13806152344,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604446324,1599,1600,1600,1600,100,5,0,0,17747.313049316406,242042.75799560547,125906.47259521484,0,50.31446838378906,4096,421888,33610452992,34317791232,1224994816,0
200,1736604446524,1600,1600,1600,1600,100,5,0,0,17747.931701660156,242044.14947509766,125906.80780029297,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
200,1736604446724,1599,1600,1600,1600,100,5,0,0,17748.553100585938,242045.53814697266,125907.13653564453,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604446924,1599,1600,1600,1600,100,5,0,0,17749.168090820313,242046.92211914063,125907.46881103516,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604447124,1600,1600,1600,1600,100,5,0,0,17749.78631591797,242048.310546875,125907.80090332031,0,50.31446838378906,4096,421888,33610452992,34317791232,1224994816,0
200,1736604447324,1599,1600,1600,1600,100,5,0,0,17750.404357910156,242049.7001953125,125908.13348388672,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604447524,1600,1600,1600,1600,100,5,0,0,17751.0224609375,242051.09045410156,125908.46490478516,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
200,1736604447724,1599,1600,1600,1600,100,5,0,0,17751.64044189453,242052.4796142578,125908.79736328125,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604447924,1600,1600,1600,1600,100,5,0,0,17752.25848388672,242053.86712646484,125909.12854003906,0,101.26582336425781,4096,421888,33610452992,34317791232,1224994816,0
200,1736604448125,1599,1600,1600,1600,100,5,0,0,17752.879760742188,242055.26879882813,125909.4692993164,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604448325,1600,1600,1600,1600,100,5,0,0,17753.497924804688,242056.65747070313,125909.80108642578,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604448525,1600,1600,1600,1600,100,5,0,0,17754.115966796875,242058.0493774414,125910.13409423828,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604448725,1599,1600,1600,1600,100,5,0,0,17754.734008789063,242059.43438720703,125910.46380615234,0,100,4096,421888,33610452992,34317791232,1224994816,0
199,1736604448925,1599,1600,1600,1600,100,5,0,0,17755.35205078125,242060.8178100586,125910.79248046875,0,101.26582336425781,4096,421888,33610452992,34317791232,1224994816,0
200,1736604449125,1599,1600,1600,1600,100,5,0,0,17755.97003173828,242062.21124267578,125911.12689208984,0,100,4096,421888,33610452992,34317791232,1224994816,0
200,1736604449325,1600,1600,1600,1600,100,5,0,0,17756.588012695313,242063.59844970703,125911.45861816406,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604449525,1599,1600,1600,1600,100,5,0,0,17757.20623779297,242064.9898071289,125911.7914428711,0,101.26582336425781,4096,421888,33610452992,34317791232,1224994816,0
200,1736604449725,1600,1600,1600,1600,100,5,0,0,17757.82440185547,242066.38006591797,125912.12573242188,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604449925,1600,1600,1600,1600,100,5,0,0,17758.453002929688,242067.8377685547,125912.50659179688,0,101.26582336425781,4096,421888,33610452992,34317791232,1224994816,0
199,1736604450125,1599,1600,1600,1600,100,5,0,0,17759.075317382813,242069.23992919922,125912.84368896484,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
200,1736604450325,1599,1600,1600,1600,100,5,0,0,17759.687622070313,242070.6157836914,125913.1724243164,0,98.76543426513672,4096,421888,33610452992,34317791232,1224994816,0
199,1736604450526,1599,1600,1600,1600,100,5,0,0,17760.322509765625,242072.1181640625,125913.57806396484,0,50,4096,421888,33610452992,34317791232,1224990720,0
200,1736604450726,1600,1600,1600,1600,100,5,0,0,17760.935424804688,242073.49658203125,125913.91015625,0,50,4096,421888,33610452992,34317791232,1224990720,0
199,1736604450926,1599,1600,1600,1600,100,5,0,0,17761.554260253906,242074.91094970703,125914.2621459961,0,50.632911682128906,4096,421888,33610452992,34317791232,1224990720,0
199,1736604451126,1600,1600,1600,1600,100,5,0,0,17762.172790527344,242076.2998046875,125914.59649658203,0,100,4096,421888,33610452992,34317791232,1224990720,0
199,1736604451326,1599,1600,1600,1600,100,5,0,0,17762.792724609375,242077.73400878906,125914.95678710938,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
199,1736604451526,1600,1600,1600,1600,100,5,0,0,17763.416015625,242079.17681884766,125915.32763671875,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604451726,1599,1600,1600,1600,100,5,0,0,17764.035034179688,242080.5687866211,125915.66217041016,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604451926,1600,1600,1600,1600,100,2.417962074279785,2.417962074279785,2.4096384048461914,17764.653747558594,242081.9574584961,125915.99523925781,0,101.26582336425781,4096,421888,33610452992,34317791232,1224986624,0
200,1736604452126,1600,1600,1600,1600,100,0,4.761904716491699,5,17765.272338867188,242083.361328125,125916.33337402344,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
200,1736604452326,1599,1600,1600,1600,100,0,0,4.761904716491699,17765.890625,242084.75274658203,125916.66668701172,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
199,1736604452526,1600,1600,1600,1600,100,4.761904716491699,5,0,17766.51220703125,242086.1522216797,125916.99890136719,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604452726,1599,1600,1600,1600,100,4.761904716491699,5,0,17767.130249023438,242087.54663085938,125917.33410644531,0,101.26582336425781,4096,421888,33610452992,34317791232,1224986624,0
199,1736604452927,1600,1600,1600,1600,100,0,4.761904716491699,0,17767.74835205078,242088.9385986328,125917.67388916016,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604453127,1600,1600,1600,1600,100,5,0,0,17768.36651611328,242090.33868408203,125918.0101928711,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604453327,1599,1600,1600,1600,100,4.761904716491699,0,0,17768.98455810547,242091.72827148438,125918.34246826172,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
199,1736604453527,1599,1600,1600,1600,100,0,0,4.761904716491699,17769.60321044922,242093.12719726563,125918.68133544922,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604453727,1599,1600,1600,1600,100,5,4.761904716491699,0,17770.221435546875,242094.51690673828,125919.01342773438,0,101.26582336425781,4096,421888,33610452992,34317791232,1224986624,0
199,1736604453927,1600,1600,1600,1600,100,0,0,4.761904716491699,17770.83953857422,242095.90783691406,125919.3466796875,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604454127,1599,1600,1600,1600,100,5.263157844543457,9.090909004211426,5,17771.46502685547,242097.35284423828,125919.72039794922,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604454327,1600,1600,1600,1600,100,5.263157844543457,9.090909004211426,5,17772.084411621094,242098.7495727539,125920.05737304688,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604454527,1600,1600,1600,1600,100,5,0,0,17772.703369140625,242100.14599609375,125920.39422607422,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
200,1736604454727,1600,1600,1600,1600,100,4.761904716491699,5,0,17773.32733154297,242101.5574951172,125920.7338256836,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604454927,1599,1600,1600,1600,100,0,0,0,17773.946044921875,242102.95251464844,125921.0697631836,0,101.26582336425781,4096,421888,33610452992,34317791232,1224986624,0
200,1736604455127,1600,1600,1600,1600,100,5,5,4.761904716491699,17774.566284179688,242104.38537597656,125921.44256591797,0,100,4096,421888,33610452992,34317791232,1224986624,0
200,1736604455328,1600,1600,1600,1600,100,5,0,0,17775.187744140625,242105.78198242188,125921.77514648438,0,98.76543426513672,4096,421888,33610452992,34317791232,1224986624,0
199,1736604455528,1599,1600,1600,1600,100,5,0,0,17775.80303955078,242107.16912841797,125922.11029052734,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604455728,1599,1600,1600,1600,100,5,0,0,17776.421264648438,242108.5571899414,125922.44317626953,0,50.31446838378906,4096,421888,33610452992,34317791232,1224986624,0
200,1736604455928,1600,1600,1600,1600,100,5,0,0,17777.050415039063,242109.99462890625,125922.80462646484,0,100,4096,421888,33610452992,34317791232,1224986624,0
199,1736604456128,1599,1600,1600,1600,100,5,0,0,17777.700439453125,242111.55084228516,125923.255859375,0,100,4096,421888,33610452992,34317791232,1231953920,0
200,1736604456328,1600,1600,1600,1600,100,5,0,0,17778.317443847656,242112.93139648438,125923.59265136719,0,50,4096,421888,33610452992,34317791232,1231953920,0
199,1736604456528,1599,1600,1600,1600,100,5,0,0,17778.93682861328,242114.32263183594,125923.92724609375,0,100,4096,421888,33610452992,34317791232,1231953920,0
