Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737135995719,1300,399,1300,1300,1300,1299,1300,1299,1299,1300,1299,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,95600.47821044922,218849.20733642578,184.15887451171875,0,0,417792,33210380288,8589930496,1278402560,0
200,1737135995719,1400,1258,1399,1254,1270,1333,1399,1400,1400,1400,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,95600.49975585938,218849.21948242188,184.15887451171875,0,0,417792,33210380288,8589930496,1278918656,0
200,1737135995919,2100,2100,1441,1390,2100,2099,1382,1340,1370,1362,1320,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,95601.98504638672,218849.84692382813,184.15887451171875,0,0,417792,33210380288,8589930496,1320947712,0
200,1737135996119,2100,2020,1444,1499,1995,2100,1364,1332,400,1361,1499,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,95603.39532470703,218850.35369873047,184.15887451171875,79.44251251220703,0,417792,33210380288,8589930496,1345720320,0
200,1737135996319,2100,1495,1437,1439,1981,1815,1500,1499,1500,1472,1306,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,95604.83532714844,218850.89807128906,184.15887451171875,50.209205627441406,0,417792,33210380288,8589930496,1370492928,0
200,1737135996519,2100,2056,400,1051,1532,1883,400,400,1452,1433,987,400,0,0,0,0,0,0,0,0,0,0,0,0,0,95606.2525024414,218851.4017944336,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1387008000,0
200,1737135996720,2100,2044,1500,1460,1896,1393,1351,1246,1393,1382,1405,1434,97.14286041259766,2.97029709815979,0.9615384936332703,0.9708737730979919,2.884615421295166,1.9230769872665405,0.9708737730979919,2.884615421295166,1.9230769872665405,0.9708737730979919,0.9615384936332703,0.9708737730979919,0,95607.74383544922,218851.91870117188,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1395265536,0
200,1737135996920,2100,2100,1441,400,1918,2100,1384,1479,1499,1481,1373,1427,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,95609.1068725586,218852.3871459961,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1411780608,0
199,1737135997120,2100,1938,1442,1482,1748,1773,1480,1461,1444,1500,1303,1430,100,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,95610.64782714844,218852.94079589844,184.15887451171875,100,0,417792,33210380288,8589930496,1420038144,0
200,1737135997320,2100,2012,1427,1437,1961,2100,1398,1472,1191,1479,1499,1499,100,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,95611.97845458984,218853.34423828125,184.15887451171875,100,0,417792,33210380288,8589930496,1426968576,0
200,1737135997520,2100,545,1463,1499,400,1611,400,400,400,852,1500,1499,100,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,95613.42388916016,218853.88397216797,184.15887451171875,52.71966552734375,0,417792,33210380288,8589930496,1451995136,0
200,1737135997721,2100,1931,400,400,400,2100,1428,1312,1414,1269,960,400,100,0,0,0,1.6393442153930664,1.6666667461395264,0,0,0,0,0,1.6393442153930664,0,95614.93310546875,218854.3963623047,184.15887451171875,50.209205627441406,0,417792,33210380288,8589930496,1451995136,0
200,1737135997921,2100,1857,1469,1499,2008,2020,1500,1422,1439,1442,1500,1499,100,9.090909004211426,0,0,0,0,0,0,0,5,0,0,0,95616.27862548828,218854.83306884766,184.15887451171875,95.39749145507813,0,417792,33210380288,8589930496,1468510208,0
200,1737135998121,2100,2100,1466,1499,2099,2100,399,1499,1440,1466,1499,1473,100,9.090909004211426,0,0,0,0,0,0,0,5,0,0,0,95617.68493652344,218855.34216308594,184.15887451171875,99.58505249023438,0,417792,33210380288,8589930496,1501798400,0
200,1737135998321,2099,2100,1443,1456,2100,1863,1443,1482,1467,1481,1319,1424,100,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,95619.2388305664,218855.8775024414,184.15887451171875,100.84033203125,0,417792,33210380288,8589930496,1499729920,0
200,1737135998521,2100,1969,1464,1466,1880,1959,1271,1451,1222,1449,1433,1460,100,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,95620.65032958984,218856.31201171875,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1499729920,0
200,1737135998722,2100,2100,1358,1499,1910,2100,1407,1500,1499,1500,1499,1428,100,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,95622.01025390625,218856.7811279297,184.15887451171875,105.4393310546875,0,417792,33210380288,8589930496,1516244992,0
200,1737135998922,2100,1983,400,400,1877,802,1424,1429,1454,1428,1042,400,100,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,95623.41595458984,218857.30615234375,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1549275136,0
200,1737135999122,2100,2023,1429,1408,2099,1809,1500,1499,1500,1500,1421,400,100,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,95625.03308105469,218857.88513183594,184.15887451171875,50.209205627441406,0,417792,33210380288,8589930496,1549275136,0
200,1737135999322,2099,1918,400,400,2100,2028,1500,1483,1506,1486,400,400,100,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,95626.44165039063,218858.31964111328,184.15887451171875,100.84033203125,0,417792,33210380288,8589930496,1547448320,0
200,1737135999522,2100,2002,1448,1385,1971,1987,1413,1463,1499,1476,1395,1397,100,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,95627.77099609375,218858.6846923828,184.15887451171875,100.84033203125,0,417792,33210380288,8589930496,1547448320,0
200,1737135999722,2100,2005,1500,1500,1988,2100,1440,1394,1480,1458,1403,1500,100,0,0,0,1.25,0,0,0,0,0,0,0,0,95629.19354248047,218859.30242919922,184.15887451171875,95,0,417792,33210380288,8589930496,1596993536,0
200,1737135999922,2100,2017,1375,1281,1695,1989,1410,1413,1393,1407,1295,1431,100,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,95630.5591430664,218859.75067138672,184.15887451171875,99.58505249023438,0,417792,33210380288,8589930496,1613250560,0
200,1737136000123,2100,1324,400,400,400,400,1452,1445,1339,1452,1022,1243,100,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,95632.23828125,218860.38049316406,184.15887451171875,50.31446838378906,0,417792,33210380288,8589930496,1613250560,0
200,1737136000323,2100,966,400,400,1768,400,1448,1422,1410,1360,400,400,100,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,95633.70281982422,218860.85314941406,184.15887451171875,100.41841125488281,0,417792,33210380288,8589930496,1611907072,0
