Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736361874937,1400,1400,1399,1400,1400,1400,1399,1399,1400,1399,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,95185.69714355469,37284.41064453125,141.205322265625,0,0,335872,33210380288,8589930496,1169100800,0
199,1736361874937,1400,1319,1399,1272,1240,1316,1400,1399,1399,1400,1244,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,95185.71795654297,37284.42248535156,141.205322265625,0,0,335872,33210380288,8589930496,1169874944,0
200,1736361875137,2099,2100,1432,1384,2100,2100,1500,1418,1500,1467,1434,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,95187.35327148438,37285.255615234375,141.205322265625,0,0,335872,33210380288,8589930496,1182949376,0
199,1736361875337,2100,1907,1499,1499,1984,1945,1363,1455,1488,1459,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,95188.91510009766,37286.03723144531,141.205322265625,100,0,335872,33210380288,8589930496,1181253632,0
200,1736361875537,2100,2041,1437,1292,1848,2063,1499,1458,1458,1465,1247,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,95190.49475097656,37286.810546875,141.205322265625,95.7983169555664,0,335872,33210380288,8589930496,1258999808,0
200,1736361875737,2099,1856,1199,1151,1684,1687,1500,1465,1466,1419,1202,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,95192.06927490234,37287.574951171875,141.205322265625,100.84033203125,0,335872,33210380288,8589930496,1352929280,0
199,1736361875937,2100,2100,1366,1357,1938,1143,1454,1465,1423,1428,1326,1396,96.19047546386719,5.882352828979492,1.8867924213409424,2.8037381172180176,2.884615421295166,6.730769634246826,2.8037381172180176,2.830188751220703,3.7383177280426025,2.8037381172180176,0.9523810148239136,1.8867924213409424,0,95193.63958740234,37288.336364746094,141.205322265625,105.8823471069336,0,335872,33210380288,8589930496,1438085120,0
200,1736361876137,2100,1978,1422,1419,1957,2100,1499,1343,1500,1499,400,1471,100,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,95195.2114868164,37289.08123779297,141.205322265625,95.39749145507813,0,335872,33210380288,8589930496,1548787712,0
200,1736361876338,2100,1727,1448,1421,984,1762,1320,1436,1183,1278,400,1420,100,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,95196.76544189453,37289.709716796875,141.205322265625,100,0,335872,33210380288,8589930496,1733550080,0
200,1736361876538,2100,1714,1500,1398,1987,1999,1449,1464,1425,1479,1500,1499,100,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,95198.36322021484,37290.343322753906,141.205322265625,50.10437774658203,0,335872,33210380288,8589930496,1640996864,0
200,1736361876738,2100,1860,1448,1380,2047,1879,1428,1415,1499,1294,1278,1418,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95199.74682617188,37290.96984863281,141.205322265625,50.10437774658203,0,335872,33210380288,8589930496,1632858112,0
200,1736361876938,2100,2053,1451,1422,1980,400,1393,400,1375,1403,1468,1445,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95201.1322631836,37291.600646972656,141.205322265625,100.84033203125,0,335872,33210380288,8589930496,1632858112,0
200,1736361877138,2100,1861,400,400,1877,1466,1273,1452,1252,1348,706,400,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95202.51690673828,37292.22497558594,141.20599365234375,50.209205627441406,0,335872,33210380288,8589930496,1632858112,0
200,1736361877339,2099,2100,1422,1457,1901,2100,1421,1500,1499,1477,1398,828,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95203.90643310547,37292.850341796875,141.20599365234375,100,0,335872,33210380288,8589930496,1632858112,0
200,1736361877539,2100,1304,1380,1387,1843,1609,1368,1358,1387,1316,400,400,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95205.27526855469,37293.48132324219,141.20599365234375,100,0,335872,33210380288,8589930496,1632858112,0
200,1736361877739,2099,1052,926,927,1469,1770,1009,1076,711,1035,644,1120,100,0,0,0,0,3.22580623626709,0,0,0,0,0,1.6393442153930664,0,95206.64666748047,37294.10498046875,141.20599365234375,50.10437774658203,0,335872,33210380288,8589930496,1624600576,0
