Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737354237191,1600,1600,1600,1600,0,0,0,0,94935.1264038086,156926.2348022461,257498.0712890625,0,0,278528,4300800,33610452992,34317791232,3789004800,2895872
200,1737354237191,1600,1600,1600,1600,0,0,0,0,94935.1455078125,156926.30395507813,257498.10760498047,0,0,278528,4300800,33610452992,34317791232,3789004800,2895872
199,1737354237392,1600,1600,1600,1600,0,0,0,0,94935.83532714844,156928.11004638672,257498.7357788086,0,0,278528,4300800,33610452992,34317791232,3789000704,2895872
199,1737354237592,1599,1600,1600,1600,0,0,0,0,94936.45709228516,156929.7085571289,257499.21069335938,0,59.70149230957031,278528,4300800,33610452992,34317791232,3788972032,2895872
199,1737354237792,1600,1600,1600,1600,0,0,0,0,94937.0785522461,156931.20080566406,257499.62213134766,0,50.955413818359375,278528,4300800,33610452992,34317791232,3788972032,2895872
200,1737354237992,1599,1600,1600,1600,89.24730682373047,13.978494644165039,8.69565200805664,5.494505405426025,94937.69970703125,156932.69702148438,257500.0263671875,0,50.955413818359375,278528,4300800,33610452992,34317791232,3788972032,2895872
199,1737354238192,1599,1600,1600,1600,100,5,0,5,94938.3236694336,156934.19860839844,257500.4360961914,0,100,278528,4300800,33610452992,34317791232,3788972032,2895872
199,1737354238392,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,4.761904716491699,94938.9447631836,156935.69860839844,257500.84216308594,0,101.26582336425781,278528,4300800,33610452992,34317791232,3788972032,2895872
199,1737354238592,1599,1600,1600,1600,100,0,0,5,94939.56549072266,156937.22088623047,257501.26287841797,0,98.76543426513672,278528,4300800,33610452992,34317791232,3788849152,2895872
200,1737354238792,1600,1600,1600,1600,100,0,0,0,94940.18572998047,156938.7133178711,257501.6651611328,0,101.26582336425781,278528,4300800,33610452992,34317791232,3788849152,2895872
200,1737354238992,1599,1600,1600,1600,100,5,5,0,94940.8056640625,156940.20458984375,257502.06640625,0,100,278528,4300800,33610452992,34317791232,3788849152,2895872
200,1737354239192,1600,1600,1600,1600,100,0,0,0,94941.42510986328,156941.69366455078,257502.46502685547,0,102.5641098022461,278528,4300800,33610452992,34317791232,3788849152,2895872
200,1737354239392,1599,1600,1600,1600,100,5,5,0,94942.04516601563,156943.19561767578,257502.8712158203,0,98.76543426513672,278528,4300800,33610452992,34317791232,3788849152,2895872
