Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736847633923,1600,1600,1600,1600,0,0,0,0,25667.910583496094,141109.78399658203,55916.91485595703,0,0,1015808,8568832,33610452992,34317791232,3746144256,2895872
200,1736847633923,1600,1600,1600,1600,0,0,0,0,25667.92449951172,141109.8344116211,55916.94079589844,0,0,1015808,8568832,33610452992,34317791232,3746144256,2895872
199,1736847634123,1600,1600,1599,1600,0,0,0,0,25668.657958984375,141111.40228271484,55917.380126953125,0,0,1015808,8568832,33610452992,34317791232,3747606528,2895872
199,1736847634324,1600,1600,1600,1600,0,0,0,0,25669.290588378906,141112.92456054688,55917.786560058594,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747606528,2895872
199,1736847634524,1600,1600,1600,1600,0,0,0,0,25669.920043945313,141114.4741821289,55918.22326660156,0,100,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847634724,1599,1600,1600,1600,0,0,0,0,25670.55908203125,141116.0401611328,55918.6689453125,0,97.43589782714844,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847634924,1600,1600,1600,1600,0,0,0,0,25671.187072753906,141117.54278564453,55919.07238769531,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847635124,1600,1600,1600,1600,0,0,0,0,25671.813049316406,141119.04138183594,55919.47296142578,0,100,1015808,8568832,33610452992,34317791232,3747094528,2895872
200,1736847635324,1600,1600,1600,1600,0,0,0,0,25672.438842773438,141120.5450439453,55919.876953125,0,100,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847635524,1599,1600,1600,1600,0,0,0,0,25673.068298339844,141122.09826660156,55920.307373046875,0,100,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847635724,1600,1600,1600,1600,92.51336669921875,7.6086955070495605,4.8128342628479,5.405405521392822,25673.694885253906,141123.61303710938,55920.715270996094,0,100,1015808,8568832,33610452992,34317791232,3747094528,2895872
199,1736847635924,1600,1600,1600,1600,100,5,0,4.761904716491699,25674.32305908203,141125.11694335938,55921.119567871094,0,100,1015808,8568832,33610452992,34317791232,3747352576,2895872
199,1736847636124,1600,1600,1600,1600,100,0,0,5,25674.94891357422,141126.6170654297,55921.52020263672,0,100,1015808,8568832,33610452992,34317791232,3747352576,2895872
200,1736847636324,1599,1600,1600,1600,100,0,9.523809432983398,4.761904716491699,25675.574829101563,141128.11920166016,55921.924072265625,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747352576,2895872
199,1736847636525,1600,1600,1600,1600,100,5,0,0,25676.204650878906,141129.6685180664,55922.35479736328,0,97.56097412109375,1015808,8568832,33610452992,34317791232,3747352576,2895872
200,1736847636725,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,25676.83428955078,141131.18939208984,55922.75909423828,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747352576,2895872
199,1736847636925,1600,1600,1600,1600,100,5,5,9.090909004211426,25677.461669921875,141132.69610595703,55923.17102050781,0,98.76543426513672,1015808,8568832,33610452992,34317791232,3747352576,2895872
199,1736847637125,1599,1600,1600,1600,100,5,5,10,25678.1025390625,141134.2684326172,55923.618713378906,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847637325,1600,1600,1600,1600,100,0,5,5.263157844543457,25678.741088867188,141135.8316040039,55924.06396484375,0,98.76543426513672,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847637525,1599,1600,1600,1600,100,5,9.523809432983398,4.761904716491699,25679.370971679688,141137.37518310547,55924.491149902344,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847637725,1599,1600,1600,1600,100,5,0,0,25679.9970703125,141138.8726196289,55924.88983154297,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847637925,1600,1600,1600,1600,100,0,9.090909004211426,5,25680.625610351563,141140.37664794922,55925.29431152344,0,98.76543426513672,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847638125,1600,1600,1600,1600,100,4.761904716491699,0,4.761904716491699,25681.25164794922,141141.87677001953,55925.69598388672,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847638325,1600,1600,1600,1600,100,0,0,9.523809432983398,25681.879760742188,141143.392578125,55926.10583496094,0,103.70370483398438,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847638525,1599,1600,1600,1600,100,5,5,5,25682.508911132813,141144.94036865234,55926.533935546875,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847638726,1600,1600,1600,1600,100,4.761904716491699,5,0,25683.1337890625,141146.43621826172,55926.931579589844,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847638926,1600,1600,1600,1600,100,5,4.761904716491699,5,25683.765197753906,141147.95764160156,55927.337341308594,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847639126,1600,1600,1600,1600,100,5,4.761904716491699,5,25684.390869140625,141149.4447631836,55927.73907470703,0,100,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847639326,1599,1600,1600,1600,100,5,0,4.761904716491699,25685.028198242188,141150.9910888672,55928.16271972656,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847639526,1599,1600,1600,1600,100,5,0,4.761904716491699,25685.652709960938,141152.5234375,55928.589782714844,0,98.76543426513672,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847639726,1600,1600,1600,1600,100,5,0,4.761904716491699,25686.278930664063,141154.02185058594,55928.98962402344,0,50.632911682128906,1015808,8568832,33610452992,34317791232,3747840000,2895872
199,1736847639926,1599,1600,1600,1600,100,5,0,4.761904716491699,25686.91973876953,141155.583984375,55929.43713378906,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747835904,2895872
199,1736847640126,1599,1600,1600,1600,100,1.2820513248443604,3.7974681854248047,3.7974681854248047,25687.545776367188,141157.08477783203,55929.837829589844,0,101.26582336425781,1015808,8568832,33610452992,34317791232,3747835904,2895872
