Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736581499688,1600,1600,1599,1600,0,0,0,0,206937.88439941406,75031.38391113281,82030.38830566406,0,0,6676480,15925248,33610452992,34317791232,1201070080,0
200,1736581499688,1600,1600,1599,1600,0,0,0,0,206937.90264892578,75031.45092773438,82030.42218017578,0,0,6676480,15925248,33610452992,34317791232,1201070080,0
199,1736581499888,1600,1600,1600,1600,0,0,0,0,206938.57421875,75033.27960205078,82031.0757446289,0,0,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581500088,1600,1600,1600,1600,0,0,0,0,206939.19342041016,75034.7904663086,82031.48669433594,0,71.42857360839844,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581500288,1599,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206939.8123779297,75036.30279541016,82031.8989868164,0,101.26582336425781,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581500489,1599,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206940.43072509766,75037.80993652344,82032.3090209961,0,50,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581500689,1600,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206941.05200195313,75039.318359375,82032.71813964844,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
199,1736581500889,1600,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206941.67041015625,75040.84674072266,82033.13818359375,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581501089,1599,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206942.2885131836,75042.35534667969,82033.54650878906,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581501289,1600,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206942.9110107422,75043.8896484375,82033.974609375,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
200,1736581501489,1599,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206943.52990722656,75045.40710449219,82034.39086914063,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
199,1736581501689,1600,1600,1600,1600,95.74468231201172,25,8.510638236999512,20.40816307067871,206944.14819335938,75046.92022705078,82034.80084228516,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
199,1736581501889,1599,1600,1600,1600,100,2.222222328186035,2.222222328186035,2.222222328186035,206944.76635742188,75048.43212890625,82035.21252441406,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
199,1736581502089,1600,1600,1600,1600,100,0,0,0,206945.38458251953,75049.94146728516,82035.62127685547,0,100,6676480,15925248,33610452992,34317791232,1200943104,0
