Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737234540536,1600,1600,1600,1600,0,0,0,0,230880.6548461914,61003.49353027344,20289.024353027344,0,0,1527808,10244096,33610452992,34317791232,3772563456,2895872
200,1737234540536,1600,1600,1600,1600,0,0,0,0,230880.67388916016,61003.562744140625,20289.060485839844,0,0,1527808,10244096,33610452992,34317791232,3772563456,2895872
199,1737234540737,1600,1600,1600,1600,0,0,0,0,230881.30603027344,61005.09881591797,20289.489868164063,0,0,1527808,10244096,33610452992,34317791232,3772600320,2895872
199,1737234540937,1600,1600,1600,1600,86,15.686275482177734,26.923078536987305,8,230881.9854736328,61006.989807128906,20290.190307617188,0,68.29268646240234,1527808,10244096,33610452992,34317791232,3772370944,2895872
199,1737234541137,1599,1600,1600,1600,86,15.686275482177734,26.923078536987305,8,230882.6030883789,61008.502197265625,20290.60821533203,0,97.43589782714844,1527808,10244096,33610452992,34317791232,3771920384,2895872
199,1737234541337,1600,1600,1600,1600,86,15.686275482177734,26.923078536987305,8,230883.23120117188,61010.0625,20291.058715820313,0,50,1527808,10244096,33610452992,34317791232,3771981824,2895872
199,1737234541537,1599,1600,1600,1600,86,15.686275482177734,26.923078536987305,8,230883.85968017578,61011.6337890625,20291.519958496094,0,100,1527808,10244096,33610452992,34317791232,3771920384,2895872
199,1737234541737,1600,1600,1600,1600,100,4.938271522521973,2.5,4.938271522521973,230884.4810180664,61013.16619873047,20291.94970703125,0,100,1527808,10244096,33610452992,34317791232,3771469824,2895872
199,1737234541937,1599,1600,1600,1600,100,5,5,5,230885.1030883789,61014.73034667969,20292.399047851563,0,97.56097412109375,1527808,10244096,33610452992,34317791232,3771019264,2895872
199,1737234542137,1600,1600,1600,1600,100,5,5,5,230885.72326660156,61016.24871826172,20292.820373535156,0,98.76543426513672,1527808,10244096,33610452992,34317791232,3770793984,2895872
