Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736841908703,1600,1600,1600,1600,0,0,0,0,7943.171936035156,99164.43981933594,44758.72882080078,0,0,6828032,15921152,33610452992,34317791232,3751669760,2895872
200,1736841908703,1600,1600,1600,1600,0,0,0,0,7943.190673828125,99164.50988769531,44758.76580810547,0,0,6828032,15921152,33610452992,34317791232,3751669760,2895872
199,1736841908903,1600,1600,1600,1600,0,0,0,0,7943.921142578125,99166.28790283203,44759.35534667969,0,0,6828032,15921152,33610452992,34317791232,3751665664,2895872
199,1736841909103,1600,1600,1600,1600,0,0,0,0,7944.5791015625,99167.80322265625,44759.76531982422,0,59.70149230957031,6828032,15921152,33610452992,34317791232,3768438784,2895872
199,1736841909303,1599,1600,1600,1600,0,0,0,0,7945.260803222656,99169.30072021484,44760.148498535156,0,50.632911682128906,6828032,15921152,33610452992,34317791232,3777212416,2895872
199,1736841909503,1599,1600,1600,1600,0,0,0,0,7945.917541503906,99170.88928222656,44760.60382080078,0,97.43589782714844,6828032,15921152,33610452992,34317791232,3787276288,2895872
199,1736841909703,1600,1600,1600,1600,91.07142639160156,11.607142448425293,6.194690227508545,11.403508186340332,7946.5540771484375,99172.39294433594,44761.007751464844,0,102.5641098022461,6828032,15921152,33610452992,34317791232,3790630912,2895872
199,1736841909903,1599,1600,1600,1600,100,4.761904716491699,0,0,7947.211242675781,99173.8876953125,44761.38836669922,0,98.76543426513672,6828032,15921152,33610452992,34317791232,3792437248,2895872
199,1736841910103,1600,1600,1600,1600,100,4.761904716491699,0,0,7947.8531494140625,99175.37237548828,44761.785400390625,0,104.99999237060547,6828032,15921152,33610452992,34317791232,3793469440,2895872
199,1736841910303,1600,1600,1600,1600,100,4.761904716491699,0,0,7948.5855712890625,99176.9130859375,44762.181701660156,0,50,6828032,15921152,33610452992,34317791232,3793567744,2895872
199,1736841910503,1599,1600,1600,1600,100,4.761904716491699,0,0,7949.229553222656,99178.38751220703,44762.559509277344,0,47.5,6828032,15921152,33610452992,34317791232,3794493440,2895872
199,1736841910704,1600,1600,1600,1600,100,4.761904716491699,0,0,7949.884826660156,99179.87109375,44762.9404296875,0,50.31446838378906,6828032,15921152,33610452992,34317791232,3795009536,2895872
199,1736841910904,1600,1600,1600,1600,100,4,3,2.0202019214630127,7950.5323486328125,99181.35968017578,44763.32556152344,0,50.31446838378906,6828032,15921152,33610452992,34317791232,3796041728,2895872
199,1736841911104,1599,1600,1600,1600,100,0,0,5,7951.177185058594,99182.8345336914,44763.70544433594,0,101.26582336425781,6828032,15921152,33610452992,34317791232,3797073920,2895872
199,1736841911304,1600,1600,1600,1600,100,0,0,5,7951.81787109375,99184.30969238281,44764.08654785156,0,100,6828032,15921152,33610452992,34317791232,3797590016,2895872
199,1736841911504,1600,1600,1600,1600,100,5,5,5,7952.471923828125,99185.81927490234,44764.48175048828,0,104.99999237060547,6828032,15921152,33610452992,34317791232,3798364160,2895872
199,1736841911704,1599,1600,1600,1600,100,4.761904716491699,0,0,7953.107421875,99187.27099609375,44764.845703125,0,100,6828032,15921152,33610452992,34317791232,3799138304,2895872
199,1736841911904,1600,1600,1600,1600,100,0,5,15.000000953674316,7953.763732910156,99188.87426757813,44765.314453125,0,101.26582336425781,6828032,15921152,33610452992,34317791232,3800203264,2895872
199,1736841912104,1599,1600,1600,1600,100,5,0,10,7954.40966796875,99190.38775634766,44765.723571777344,0,96.2025375366211,6828032,15921152,33610452992,34317791232,3800461312,2895872
199,1736841912304,1600,1600,1600,1600,100,5,5,5,7955.045104980469,99191.80712890625,44766.06921386719,0,100,6828032,15921152,33610452992,34317791232,3801493504,2895872
199,1736841912504,1600,1600,1600,1600,100,5,5,5,7955.667236328125,99193.18255615234,44766.388732910156,0,100,6828032,15921152,33610452992,34317791232,3801460736,2895872
199,1736841912704,1599,1600,1600,1600,100,5,5,5,7956.2880859375,99194.5298461914,44766.690979003906,0,50,6828032,15921152,33610452992,34317791232,3801460736,2895872
200,1736841912905,1600,1600,1600,1600,100,1.6666667461395264,3.3333334922790527,1.6949152946472168,7956.90869140625,99195.87774658203,44766.993591308594,0,50,6828032,15921152,33610452992,34317791232,3801460736,2895872
199,1736841913105,1599,1600,1600,1600,100,10,5,10,7957.5384521484375,99197.31494140625,44767.36145019531,0,101.26582336425781,6828032,15921152,33610452992,34317791232,3801944064,2895872
199,1736841913305,1599,1600,1600,1600,100,0,4.761904716491699,13.636363983154297,7958.1671142578125,99198.71752929688,44767.695373535156,0,100,6828032,15921152,33610452992,34317791232,3801944064,2895872
199,1736841913505,1600,1600,1600,1600,100,18.18181800842285,10,5,7958.7957763671875,99200.19653320313,44768.08172607422,0,97.56097412109375,6828032,15921152,33610452992,34317791232,3801915392,2895872
199,1736841913705,1599,1600,1600,1600,100,5,5,0,7959.419006347656,99201.56732177734,44768.40057373047,0,97.56097412109375,6828032,15921152,33610452992,34317791232,3802062848,2895872
200,1736841913905,1600,1600,1600,1600,100,5,5,0,7960.0399169921875,99202.91589355469,44768.70178222656,0,100,6828032,15921152,33610452992,34317791232,3802062848,2895872
