Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737130945762,1400,1400,1384,1384,1400,1387,1381,1382,1376,1400,1382,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,62610.897399902344,204869.9965209961,183.8795166015625,0,0,159744,33210380288,8589930496,1294151680,0
200,1737130945762,1456,1406,1399,1400,1371,1455,1399,1399,1399,1400,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,62610.913513183594,204870.00494384766,183.8795166015625,0,0,159744,33210380288,8589930496,1295183872,0
200,1737130945963,2100,2055,1400,1405,2100,1931,1389,1346,1380,1450,400,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,62612.41864013672,204870.73468017578,183.8795166015625,0,0,159744,33210380288,8589930496,1299488768,0
200,1737130946163,2100,1679,1405,1415,1821,1972,1465,1410,1376,1499,1329,400,0,0,0,0,0,0,0,0,0,0,0,0,0,62613.860290527344,204871.4267578125,183.8795166015625,100.41841125488281,0,159744,33210380288,8589930496,1299623936,0
200,1737130946363,2100,1605,1433,1432,1910,1859,1279,1269,1382,1287,400,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,62615.29461669922,204872.11358642578,183.8795166015625,100.41841125488281,0,159744,33210380288,8589930496,1301815296,0
200,1737130946563,2100,1739,1217,1213,1582,1825,1233,1196,1214,1161,400,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,62616.73565673828,204872.80517578125,183.8795166015625,100,0,159744,33210380288,8589930496,1300918272,0
200,1737130946763,2099,506,875,787,1533,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,62618.17236328125,204873.4952392578,183.8795166015625,100.41841125488281,0,159744,33210380288,8589930496,1304150016,0
200,1737130946964,2100,2043,400,1466,1937,1953,1392,1402,1366,1418,1466,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,62619.607849121094,204874.18518066406,183.8795166015625,100.41841125488281,0,159744,33210380288,8589930496,1303552000,0
200,1737130947164,2100,2054,1458,1445,1977,1970,1455,1397,1419,1465,400,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,62621.060302734375,204874.88372802734,183.8795166015625,99.58505249023438,0,159744,33210380288,8589930496,1302654976,0
200,1737130947364,2100,1745,400,810,1594,1802,1461,1407,1358,1395,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,62622.50274658203,204875.57708740234,183.8795166015625,100.84033203125,0,159744,33210380288,8589930496,1299181568,0
200,1737130947564,2100,1672,1363,1472,1474,1847,1428,1293,1418,1427,1432,1420,97.32620239257813,0.5524861812591553,1.0752688646316528,1.0695186853408813,1.6042779684066772,2.1390373706817627,1.0752688646316528,1.0752688646316528,1.612903118133545,0.5405405759811401,1.6042779684066772,1.0752688646316528,0,62623.935607910156,204876.2626953125,183.8795166015625,100.84033203125,0,159744,33210380288,8589930496,1298583552,0
200,1737130947764,2099,2099,400,1437,1984,2100,1447,1500,1449,1499,400,1360,100,0,0,0,0,0,0,0,0,0,0,0,0,62625.372619628906,204876.95245361328,183.8795166015625,100,0,159744,33210380288,8589930496,1305944064,0
200,1737130947964,2100,2100,1458,1479,1966,1985,1478,1381,1479,1477,400,1361,100,0,0,0,0,0,0,0,0,0,0,0,0,62626.8056640625,204877.64001464844,183.8795166015625,100.41841125488281,0,159744,33210380288,8589930496,1305047040,0
