Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736633479422,1600,1600,1600,1600,0,0,0,0,112706.048828125,184976.67126464844,178562.2850341797,0,0,974848,8568832,33610452992,34317791232,1205583872,0
200,1736633479422,1600,1600,1600,1600,0,0,0,0,112706.07501220703,184976.74285888672,178562.32165527344,0,0,974848,8568832,33610452992,34317791232,1205583872,0
199,1736633479622,1600,1600,1600,1600,0,0,0,0,112706.87811279297,184978.55072021484,178562.91961669922,0,0,974848,8568832,33610452992,34317791232,1241309184,0
199,1736633479822,1599,1600,1600,1600,0,0,0,0,112707.755859375,184980.13732910156,178563.3002319336,0,100,974848,8568832,33610452992,34317791232,1275113472,0
199,1736633480023,1600,1600,1600,1600,0,0,0,0,112708.62286376953,184981.7391357422,178563.68627929688,0,100,974848,8568832,33610452992,34317791232,1302982656,0
199,1736633480223,1599,1600,1600,1600,88.2978744506836,8.602150917053223,13.043478012084961,4.34782600402832,112709.49365234375,184983.3237915039,178564.06927490234,0,100,974848,8568832,33610452992,34317791232,1339883520,0
199,1736633480423,1599,1600,1600,1600,100,4.761904716491699,0,4.761904716491699,112710.45886230469,184984.98162841797,178564.46740722656,0,101.26582336425781,974848,8568832,33610452992,34317791232,1354592256,0
199,1736633480623,1600,1600,1600,1600,100,0,5,0,112711.23077392578,184986.53582763672,178564.8480834961,0,98.76543426513672,974848,8568832,33610452992,34317791232,1394331648,0
199,1736633480823,1599,1600,1600,1600,100,0,0,4.761904716491699,112712.23022460938,184988.21478271484,178565.2528076172,0,101.26582336425781,974848,8568832,33610452992,34317791232,1409556480,0
199,1736633481023,1599,1600,1600,1600,100,0,0,4.761904716491699,112712.9672241211,184989.75,178565.6317138672,0,100,974848,8568832,33610452992,34317791232,1466327040,0
199,1736633481223,1600,1600,1600,1600,100,4.761904716491699,4.761904716491699,0,112713.8359375,184991.408203125,178566.03564453125,0,101.26582336425781,974848,8568832,33610452992,34317791232,1472520192,0
199,1736633481423,1599,1600,1600,1600,100,5,10,0,112714.89532470703,184993.1131591797,178566.47143554688,0,100,974848,8568832,33610452992,34317791232,1500131328,0
199,1736633481623,1600,1600,1600,1600,100,5,36.842105865478516,4.761904716491699,112715.6430053711,184994.81994628906,178567.00708007813,0,101.26582336425781,974848,8568832,33610452992,34317791232,1569804288,0
199,1736633481823,1600,1600,1600,1600,100,0,4.761904716491699,0,112716.51440429688,184996.4705810547,178567.40795898438,0,100,974848,8568832,33610452992,34317791232,1576255488,0
