Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736354148357,1399,1400,1400,1400,1399,1400,1399,1399,1399,1399,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,44034.50408935547,16974.190368652344,140.77838134765625,0,4980736,11878400,33210380288,8589930496,1203908608,0
200,1736354148357,1403,1259,1260,1400,1339,1280,1399,1400,1399,1399,1400,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,44034.52410888672,16974.209411621094,140.77838134765625,0,4980736,11878400,33210380288,8589930496,1203908608,0
200,1736354148557,2100,1867,1500,1452,2020,2100,1480,1480,1474,1499,1500,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,44036.041564941406,16974.887817382813,140.77838134765625,0,4980736,11878400,33210380288,8589930496,1208762368,0
200,1736354148757,2100,1644,1352,1472,1750,2099,1439,1500,1453,1434,400,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,44037.481872558594,16975.502014160156,140.77838134765625,95.39749145507813,4980736,11878400,33210380288,8589930496,1232240640,0
200,1736354148957,2099,1580,1233,1115,400,400,1499,1396,1458,1448,1156,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,44038.937561035156,16976.143005371094,140.77838134765625,105.4393310546875,4980736,11878400,33210380288,8589930496,1240498176,0
200,1736354149157,2100,2049,400,1012,1886,659,1500,1400,400,1434,400,951,0,0,0,0,0,0,0,0,0,0,0,0,0,44040.375427246094,16976.758544921875,140.77838134765625,100.84033203125,4980736,11878400,33210380288,8589930496,1240498176,0
200,1736354149357,2100,2039,400,400,1858,400,400,1028,1123,1086,1245,400,0,0,0,0,0,0,0,0,0,0,0,0,0,44041.79992675781,16977.381225585938,140.77838134765625,95.39749145507813,4980736,11878400,33210380288,8589930496,1240498176,0
199,1736354149558,2100,2025,1396,400,2100,1907,1500,1451,1499,1500,1368,400,0,0,0,0,0,0,0,0,0,0,0,0,0,44043.24835205078,16978.020629882813,140.77838134765625,100.41841125488281,4980736,11878400,33210380288,8589930496,1240498176,0
200,1736354149758,2100,2067,1477,400,2100,2100,1422,1424,1500,1499,1499,1451,97.9310302734375,2.127659559249878,2.068965435028076,1.388888955116272,2.0833334922790527,2.068965435028076,1.3986014127731323,1.388888955116272,2.0547945499420166,1.3793103694915771,2.0547945499420166,1.3793103694915771,0,44044.64483642578,16978.636840820313,140.77838134765625,100.41841125488281,4980736,11878400,33210380288,8589930496,1248755712,0
200,1736354149958,2099,1925,1470,1473,2026,1927,1500,1473,1500,1463,1423,1499,100,0,4.761904716491699,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,44046.067443847656,16979.261596679688,140.77838134765625,100.41841125488281,4980736,11878400,33210380288,8589930496,1248755712,0
