Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737136247091,1600,1600,1600,1599,0,0,0,0,168917.7059326172,122151.62561035156,89176.53625488281,0,0,8232960,17735680,33610452992,34317791232,3816968192,2895872
200,1737136247091,1600,1600,1600,1599,0,0,0,0,168917.72430419922,122151.69500732422,89176.57287597656,0,0,8232960,17735680,33610452992,34317791232,3816968192,2895872
199,1737136247291,1600,1600,1600,1600,0,0,0,0,168918.36688232422,122153.302734375,89177.03796386719,0,59.375,8232960,17735680,33610452992,34317791232,3816968192,2895872
199,1737136247491,1599,1600,1600,1600,0,0,0,0,168919.03131103516,122155.0751953125,89177.6650390625,0,62.5,8232960,17735680,33610452992,34317791232,3817222144,2895872
200,1737136247691,1600,1600,1600,1600,0,0,0,0,168919.65356445313,122156.60827636719,89178.08966064453,0,50,8232960,17735680,33610452992,34317791232,3817222144,2895872
199,1737136247891,1600,1600,1600,1600,0,0,0,0,168920.2742919922,122158.13061523438,89178.50708007813,0,102.5641098022461,8232960,17735680,33610452992,34317791232,3817222144,2895872
199,1737136248092,1600,1600,1600,1600,0,0,0,0,168920.89654541016,122159.68933105469,89178.94720458984,0,98.76543426513672,8232960,17735680,33610452992,34317791232,3817222144,2895872
200,1737136248292,1599,1600,1600,1600,0,0,0,0,168921.5166015625,122161.20599365234,89179.36224365234,0,101.26582336425781,8232960,17735680,33610452992,34317791232,3817222144,2895872
199,1737136248492,1599,1600,1600,1600,0,0,0,0,168922.13702392578,122162.73333740234,89179.78149414063,0,100,8232960,17735680,33610452992,34317791232,3817062400,2895872
199,1737136248692,1600,1600,1600,1600,0,0,0,0,168922.75714111328,122164.25360107422,89180.19854736328,0,101.26582336425781,8232960,17735680,33610452992,34317791232,3817062400,2895872
199,1737136248892,1599,1600,1600,1600,0,0,0,0,168923.37994384766,122165.78729248047,89180.62225341797,0,100,8232960,17735680,33610452992,34317791232,3817062400,2895872
199,1737136249092,1599,1600,1600,1600,0,0,0,0,168924.00048828125,122167.3480834961,89181.06469726563,0,101.26582336425781,8232960,17735680,33610452992,34317791232,3817062400,2895872
199,1737136249292,1600,1600,1600,1600,0,0,0,0,168924.6201171875,122168.87042236328,89181.48309326172,0,98.76543426513672,8232960,17735680,33610452992,34317791232,3817062400,2895872
199,1737136249492,1600,1600,1600,1600,0,0,0,0,168925.23992919922,122170.3920288086,89181.90124511719,0,101.26582336425781,8232960,17735680,33610452992,34317791232,3816943616,2895872
199,1737136249692,1599,1600,1600,1600,0,0,0,0,168925.85968017578,122171.90454101563,89182.31469726563,0,100,8232960,17735680,33610452992,34317791232,3816943616,2895872
199,1737136249892,1600,1600,1600,1600,0,0,0,0,168926.47900390625,122173.42175292969,89182.73156738281,0,100,8232960,17735680,33610452992,34317791232,3816943616,2895872
200,1737136250092,1599,1600,1600,1600,0,0,0,0,168927.09893798828,122174.95611572266,89183.16046142578,0,50.31446838378906,8232960,17735680,33610452992,34317791232,3816943616,2895872
199,1737136250292,1599,1600,1600,1600,0,0,0,0,168927.7182006836,122176.47845458984,89183.57806396484,0,100,8232960,17735680,33610452992,34317791232,3816943616,2895872
200,1737136250493,1599,1600,1600,1600,0,0,0,0,168928.33807373047,122178.00982666016,89183.99932861328,0,100,8232960,17735680,33610452992,34317791232,3816824832,2895872
200,1737136250693,1600,1600,1600,1600,0,0,0,0,168928.95703125,122179.52325439453,89184.41223144531,0,98.76543426513672,8232960,17735680,33610452992,34317791232,3816824832,2895872
200,1737136250893,1600,1600,1600,1600,0,0,0,0,168929.57653808594,122181.04229736328,89184.8285522461,0,101.26582336425781,8232960,17735680,33610452992,34317791232,3816824832,2895872
