Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736776972171,1600,1600,1600,1600,0,0,0,0,57676.288635253906,165062.08264160156,186829.7886352539,0,0,6672384,15921152,33610452992,34317791232,3759759360,2371584
200,1736776972172,1600,1600,1600,1600,0,0,0,0,57676.307556152344,165062.15130615234,186829.8246459961,0,0,6672384,15921152,33610452992,34317791232,3759759360,2371584
199,1736776972372,1600,1600,1600,1600,0,0,0,0,57676.995056152344,165063.7978515625,186830.31811523438,0,58.39415740966797,6672384,15921152,33610452992,34317791232,3759751168,2371584
199,1736776972572,1599,1600,1600,1600,0,0,0,0,57677.68469238281,165065.53576660156,186830.87231445313,0,55.47445297241211,6672384,15921152,33610452992,34317791232,3776266240,2371584
199,1736776972772,1599,1600,1600,1600,0,0,0,0,57678.36584472656,165067.0571899414,186831.26300048828,0,50.955413818359375,6672384,15921152,33610452992,34317791232,3785039872,2371584
199,1736776972972,1600,1600,1600,1600,0,0,0,0,57679.0166015625,165068.5825805664,186831.67498779297,0,98.76543426513672,6672384,15921152,33610452992,34317791232,3795103744,2371584
199,1736776973172,1599,1600,1600,1600,0,0,0,0,57679.65838623047,165070.14227294922,186832.1224975586,0,100,6672384,15921152,33610452992,34317791232,3798716416,2371584
199,1736776973372,1599,1600,1600,1600,0,0,0,0,57680.306884765625,165071.63153076172,186832.50677490234,0,100,6672384,15921152,33610452992,34317791232,3800522752,2371584
199,1736776973572,1599,1600,1600,1600,93.5064926147461,8.496732711791992,8.666666984558105,6.49350643157959,57680.946350097656,165073.1583251953,186832.91998291016,0,100,6672384,15921152,33610452992,34317791232,3801554944,2371584
199,1736776973772,1599,1600,1600,1600,100,0,4.761904716491699,5,57681.67120361328,165074.66424560547,186833.2924194336,0,100,6672384,15921152,33610452992,34317791232,3802329088,2371584
199,1736776973972,1600,1600,1600,1600,100,5,0,4.761904716491699,57682.318359375,165076.14819335938,186833.67449951172,0,101.26582336425781,6672384,15921152,33610452992,34317791232,3803361280,2371584
199,1736776974172,1599,1600,1600,1600,100,0,4.761904716491699,5,57682.96630859375,165077.62615966797,186834.05395507813,0,98.76543426513672,6672384,15921152,33610452992,34317791232,3803877376,2371584
199,1736776974373,1600,1600,1600,1600,100,5,0,0,57683.612854003906,165079.11846923828,186834.43518066406,0,100,6672384,15921152,33610452992,34317791232,3804909568,2371584
199,1736776974573,1599,1600,1600,1600,100,0,0,9.090909004211426,57684.25213623047,165080.6015625,186834.82861328125,0,100,6672384,15921152,33610452992,34317791232,3805941760,2371584
199,1736776974773,1600,1600,1600,1600,100,9.523809432983398,9.523809432983398,5,57684.890563964844,165082.0863647461,186835.21661376953,0,100,6672384,15921152,33610452992,34317791232,3806715904,2371584
199,1736776974973,1599,1600,1600,1600,100,5,5,5,57685.553955078125,165083.60968017578,186835.62536621094,0,97.56097412109375,6672384,15921152,33610452992,34317791232,3807232000,2371584
199,1736776975173,1600,1600,1600,1600,100,5,5,5,57686.22088623047,165085.19567871094,186836.09735107422,0,98.76543426513672,6672384,15921152,33610452992,34317791232,3814199296,2371584
199,1736776975373,1599,1600,1600,1600,100,5,5,5,57686.855529785156,165086.67279052734,186836.48248291016,0,50,6672384,15921152,33610452992,34317791232,3815489536,2371584
199,1736776975573,1600,1600,1600,1600,100,5,5,5,57687.490783691406,165088.1348876953,186836.85516357422,0,97.56097412109375,6672384,15921152,33610452992,34317791232,3815747584,2371584
199,1736776975773,1599,1600,1600,1600,100,5,5,5,57688.12255859375,165089.56665039063,186837.20489501953,0,97.56097412109375,6672384,15921152,33610452992,34317791232,3816779776,2371584
199,1736776975973,1600,1600,1600,1600,100,5,5,5,57688.743896484375,165090.93768310547,186837.5199584961,0,50.632911682128906,6672384,15921152,33610452992,34317791232,3816779776,2371584
