__run_id,__done,subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3
run_24_repetition_4,DONE,pypy,fasta,1995035918,113164012,1574883258,67934130,251873456,34318628,5.672279430108987,4.313597827325434,13.625345260677252,311.34442138671875,671.7137451171875,176.857421875,0,33610452992.0,34317791232.0,1153735872.0,0.0,89.75078821182251,97.88035711220333,4993024.0,71065600.0,97.75526557649884,1.9924619032868318,2.891362190246582,2.306098928142871,1599.529017857143,1600.0,1600.0,1600.0
run_41_repetition_9,DONE,mypyc,fannkuch_redux,69979375,13433313,24177089,7666267,10493309,617257,19.196103137531594,31.708809112627247,5.882386576055275,15829.911499023438,37700.00890371093,9673.090942382798,0,33610452992.0,34317791232.0,1168527680.2812304,0.0,5099.839829921722,93.09516270940436,1073152.0,8568832.0,99.98699888012654,4.2311710055475515,3.8799470694032916,3.9764372034948985,1599.5120056497176,1600.0,1599.9996861268048,1599.9999607658506
run_31_repetition_7,DONE,codon,fasta,3695082,644310,1027526,177237,610323,392093,17.436960803576213,17.248906597010684,64.24352351132106,106.899169921875,243.06646728515716,61.55200195311045,0,33610452992.0,34317791232.0,1154385576.6936417,0.0,34.84542417526245,91.11524061522732,913408.0,10047488.0,98.06580701177519,2.253932649000532,2.4300282256451644,4.9787824801626925,1599.5202312138729,1600.0,1600.0,1600.0
run_22_repetition_8,DONE,pypy,spectralnorm,10925450,609870,2604821,183531,4773332,334690,5.582104169622304,7.0458200390737025,7.01166396973854,109.09454345703125,250.393310546875,62.25854492186045,0,33610452992.0,34317791232.0,1182865198.5454545,0.0,35.17179775238037,88.89650373025374,819200.0,71065600.0,93.7284575809132,3.611090898513794,2.9494866999712857,4.39462911202149,1599.4886363636363,1600.0,1600.0,1600.0
run_58_repetition_2,DONE,pyston-lite,binary_trees,28946846627,21205488387,28501667786,21118290720,128844142,66504130,73.25664401462198,74.09492973731625,51.61595162005891,7982.4765625,14434.066711425781,3321.5371704101562,0,33610452992.0,34317791232.0,1874583096.359522,0.0,1892.591335773468,95.07405876989809,1552384.0,7630848.0,99.91491311496743,3.7460673236942723,3.7383263642873397,3.6625248957124006,1599.509358147404,1600.0,1600.0,1599.9998942582215
run_44_repetition_5,DONE,nuitka,binary_trees,102362,16139,27179,10683,,,15.76659307164768,39.30608190146804,,7166.8199462890625,12360.82470703125,2722.2952880859375,0,33610452992.0,34317791232.0,1889664832.7254806,0.0,1623.8859825134277,0.0,962560.0,8568832.0,99.86399809441113,3.5022896729325237,3.2510257030925827,3.214650278170159,1599.5096106456383,1600.0,1600.0,1599.9997535731889
run_19_repetition_6,DONE,cython,n_body,54108761,6659554,19829773,3750054,3619163,231026,12.307718522699124,18.911230098297143,6.383409644716195,5427.752746582046,13345.816955566414,3699.3096313476562,0,33610452992.0,34317791232.0,1164970467.3308141,0.0,1747.361279964447,90.2218455412155,1605632.0,7630848.0,99.87335182451156,3.8833554152509784,3.4050546501710164,4.546939697582861,1599.5157448757586,1600.0,1600.0,1600.0
run_19_repetition_9,DONE,cython,n_body,67524677,6560865,24822957,3383162,4047470,249493,9.716247883718125,13.62916593699937,6.164171692439969,5518.563049316406,13486.083801269531,3712.3822631835938,0,33610452992.0,34317791232.0,1167581961.7973886,0.0,1777.7808051109314,91.96834092696257,3891200.0,14585856.0,99.90995047276002,3.8581692770640093,4.311628841531271,4.00807739694958,1599.5219495722647,1600.0,1600.0,1600.0
run_40_repetition_8,DONE,mypyc,n_body,42751035,4208253,13260064,1654421,3400124,134124,9.843628347243524,12.476719569377643,3.9446796646239966,5169.689453125,12575.804382324219,3414.14501953125,0,33610452992.0,34317791232.0,1172078428.7892463,0.0,1667.0921750068665,92.17765811035625,6660096.0,15925248.0,99.8435006519378,3.645034492702594,3.6338579412469256,3.7614275774830417,1599.5175228036485,1600.0,1599.9997599615938,1599.9997599615938
run_3_repetition_2,DONE,numba,fasta,443860100,11754381,187263991,7716019,68900031,651624,2.6482175352098554,4.120396536886795,0.9457528400821764,575.6660766601562,1406.9432983398438,387.21234130859375,0,33610452992.0,34317791232.0,1219445847.455135,0.0,185.13405466079712,92.47589502076845,1056768.0,8568832.0,97.51207845327016,4.76512340932279,5.132774974333273,3.60825739396585,1599.52,1600.0,1600.0,1600.0
run_16_repetition_8,DONE,cython,binary_trees,28928946156,21206043462,28540098616,21131849330,124467747,66935600,73.30389205208489,74.04266402272756,53.77746573977916,7191.689086914077,12486.934753417969,2755.6613159179688,0,33610452992.0,34317791232.0,1876512128.6268365,0.0,1634.3156402111053,94.38276319008733,1019904.0,8568832.0,99.91429970617042,3.408516200381558,3.2478622493646987,3.04588119679812,1599.5187316356514,1600.0,1599.9996327130264,1599.9998775710087
run_59_repetition_0,DONE,pyston-lite,fasta,197654895,2997990,48790208,1027639,27990126,566903,1.5167800423055549,2.1062402521423973,2.025367802917357,1541.315063476577,3801.0096435546875,1092.6328735351562,0,33610452992.0,34317791232.0,1155719451.9629183,0.0,496.54279351234436,91.70746741089212,4096.0,421888.0,99.31394002438553,4.392211709974851,4.40389062357929,5.413046959665984,1599.528012898025,1600.0,1600.0,1600.0
run_6_repetition_1,DONE,numba,fannkuch_redux,54562887,6043111,25815462,4780298,1652835,86115,11.075497159818541,18.517189427018582,5.210138943088693,321.7696533203125,745.6124877929542,191.807861328125,0,33610452992.0,34317791232.0,1216595782.5356455,0.0,104.15319442749023,90.82695346163418,6832128.0,15921152.0,99.38561094427385,2.760168811489392,3.896704947557982,3.8884715234613143,1599.5144508670521,1600.0,1600.0,1600.0
run_1_repetition_4,DONE,numba,spectralnorm,107679699,9203850,43280315,7151429,3477183,283135,8.547432882404324,16.523514211946008,8.14265455686399,790.3500976562646,1732.6673583984375,396.1033935546875,0,33610452992.0,34317791232.0,1222852350.3899372,0.0,254.47482252120972,92.42581957391224,6139904.0,14737408.0,99.36898662759073,2.98881525002748,4.272388682237961,3.5045998849021562,1599.5141509433963,1600.0,1600.0,1600.0
run_57_repetition_2,DONE,pyston-lite,spectralnorm,220803922,882733,111065674,493746,3490663,44043,0.3997813951873554,0.4445531929153917,1.2617373834139818,2611.9757080078125,6360.783203125,1747.2988891601562,0,33610452992.0,34317791232.0,1168874827.3083847,0.0,844.8018476963043,94.30926630001167,6676480.0,15785984.0,99.87656234170181,2.1143103369261516,2.312295629367169,2.09270688508823,1599.5156324017053,1600.0,1600.0,1600.0
run_1_repetition_0,DONE,numba,spectralnorm,109720392,9610126,43950060,6820691,3442734,273908,8.75874194835177,15.519184729213112,7.956118596441085,838.4349365234375,1817.658203125,403.63958740234375,0,33610452992.0,34317791232.0,1216689231.3505535,0.0,271.05952858924866,94.41354770801163,5193728.0,14585856.0,99.76219762823239,2.4951569991797977,2.268991443591804,2.4174775901315835,1599.5173431734318,1600.0,1600.0,1600.0
run_21_repetition_8,DONE,pypy,mandelbrot,502390954,26292651,384377787,16079448,42864783,6824096,5.233504065043337,4.183240692834313,15.920052598889864,874.830810546875,2044.996215820327,508.95916748046875,0,33610452992.0,34317791232.0,1180063223.2228572,0.0,280.25469398498535,97.81967173985072,999424.0,8568832.0,99.63449848175048,2.7056233342204776,2.3147530752420424,2.0223312438385825,1599.5171428571427,1600.0,1600.0,1600.0
run_3_repetition_4,DONE,numba,fasta,442462580,11134939,196453485,7665912,66735526,583829,2.5165832102683123,3.9021511886134266,0.8748398866294993,573.2129516601417,1387.160522460952,374.51715087890625,0,33610452992.0,34317791232.0,1219900534.451892,0.0,185.0563952922821,95.32472561398068,4046848.0,14585856.0,98.37470123291016,2.2338243556667017,1.86280357483271,2.2792803256576124,1599.521081081081,1599.998918918919,1599.9978378378378,1600.0
run_34_repetition_4,DONE,codon,fannkuch_redux,1200034,108057,343058,53504,219400,7455,9.004494872645274,15.59619656151438,3.3979033728350045,322.77526855470205,722.3602294921875,174.18359375,0,33610452992.0,34317791232.0,1174106166.8221798,0.0,104.57176613807678,94.7390400246498,1007616.0,8568832.0,98.0789913957935,3.0090389658570516,2.0816301045864534,2.566955985120332,1599.51051625239,1599.9961759082219,1600.0,1600.0
run_4_repetition_4,DONE,numba,k_nucleotide,548631022,41926517,219912085,24092952,19177452,2824889,7.642024478885556,10.955719873239344,14.730262393565111,174.26727294918965,412.9500122070458,114.05999755859375,0,33610452992.0,34317791232.0,2016610192.290909,0.0,55.19529318809509,95.33499160766601,4096.0,380928.0,95.76975441672585,1.9449558570168235,2.6881508415395565,1.8228907511451027,1599.509090909091,1600.0,1600.0,1600.0
run_56_repetition_3,DONE,pyston-lite,mandelbrot,138830364,6559413,58089795,3776664,8341564,611349,4.724768279077622,6.501424217455062,7.328949343312598,5087.00366210939,12213.85394287108,3214.4011840820312,0,33610452992.0,34317791232.0,1158750917.307317,0.0,1640.867886543274,95.60824251919257,4096.0,380928.0,99.9390243902439,3.250927601144081,2.9346792495686835,2.6182701125668317,1599.5198780487806,1600.0,1599.9998780487804,1600.0
run_6_repetition_9,DONE,numba,fannkuch_redux,56197177,5753338,25388299,4783278,1670240,136232,10.23777048444978,18.840482381273358,8.156432608487403,321.087646484375,739.7584838867188,188.1842041015625,0,33610452992.0,34317791232.0,1216328350.8285165,0.0,103.77230405807495,94.86146996705747,6782976.0,15921152.0,98.83004391767616,2.636825321267336,2.283198069860021,1.9985537697814104,1599.4932562620425,1600.0,1600.0,1600.0
run_31_repetition_8,DONE,codon,fasta,3568703,505230,1096129,126918,664591,353602,14.157244242516118,11.578746662117325,53.2059567463297,107.13336181640625,241.65283203126455,60.38787841796875,0,33610452992.0,34317791232.0,1157027816.4597702,0.0,34.76391339302063,94.48438956271643,4096.0,421888.0,97.70114942528735,2.3041509670772773,2.4513101022818993,3.563381122446608,1599.5402298850574,1600.0,1599.9827586206898,1600.0
run_29_repetition_8,DONE,codon,spectralnorm,293250,32838,92138,14479,20696,1629,11.197953964194374,15.714471770604963,7.871086200231929,33.4322509765625,70.1285400390334,14.646728515625,0,33610452992.0,34317791232.0,1167361389.7142856,0.0,11.210631608963013,88.80447893483299,1052672.0,8568832.0,87.40384605952671,1.8540929428168706,1.2570308361734663,2.265404994998659,1599.5892857142858,1600.0,1600.0,1600.0
run_5_repetition_8,DONE,numba,n_body,93104047,7722706,39233429,6097065,2693653,223515,8.294704955199208,15.54048462090836,8.29783940247686,71.31884765626455,158.313232421875,37.4095458984375,0,33610452992.0,34317791232.0,1217498888.8275862,0.0,23.461732625961304,88.99692161329861,6668288.0,15921152.0,87.03944258854307,2.4218372250425406,1.8716221040692822,2.377004094164947,1599.551724137931,1600.0,1600.0,1600.0
run_38_repetition_8,DONE,mypyc,fasta,170137259,1458618,43717840,602149,19102412,360961,0.8573183843287377,1.3773530439747252,1.8896095425017534,1714.7962036132812,4200.11547851561,1168.4296875,0,33610452992.0,34317791232.0,1149149610.0195017,0.0,554.0954098701477,95.27824088165845,974848.0,8568832.0,99.52854381050173,2.1630831983124748,2.6808942126943642,2.656632709262086,1599.5193210545324,1600.0,1600.0,1599.9996388587938
run_39_repetition_8,DONE,mypyc,k_nucleotide,1238076347,316354286,1194343942,314006852,4593283,1220135,25.552082209353443,26.291157928442022,26.563462342729586,1687.917724609375,3999.2220458984375,1066.8191528320312,0,33610452992.0,34317791232.0,1300553050.7086613,0.0,533.564423084259,96.20648154740392,5103616.0,14585856.0,99.2801113579217,2.309312841800165,2.8732245417628164,2.2894365209115324,1599.5159355080616,1600.0,1600.0,1600.0
run_43_repetition_5,DONE,nuitka,spectralnorm,31851,17138,20753,13563,,,53.80678785595428,65.35440659181805,,1922.0585327148438,4706.092590332031,1307.1378173828125,0,33610452992.0,34317791232.0,1177995002.0465117,0.0,619.4164307117462,0.0,2584576.0,141676544.0,99.67700258397933,2.729639855004096,3.8723901234547915,3.1261032553298223,1599.5239018087855,1600.0,1599.9941860465117,1599.9974160206718
run_34_repetition_5,DONE,codon,fannkuch_redux,1142401,86600,332281,40065,195192,4872,7.580525577271029,12.057565735025475,2.4960039345874834,322.59637451168965,716.3369750976562,172.287841796875,0,33610452992.0,34317791232.0,1175440350.715105,0.0,104.79455709457397,93.08074755695992,987136.0,8568832.0,98.649979717189,4.576328296620349,2.92717238366034,1.5917644593045543,1599.5086042065009,1600.0,1600.0,1600.0
run_56_repetition_4,DONE,pyston-lite,mandelbrot,116523631,4285211,53947181,2666252,7466127,383161,3.677546745861361,4.942337950893115,5.131991459561296,5061.327697753906,12216.185241699219,3211.430908203125,0,33610452992.0,34317791232.0,1210299607.4799852,0.0,1634.4972507953644,95.79197796118684,5095424.0,14585856.0,99.95005508630187,2.518822752797541,2.4089870843970216,2.7352847348506923,1599.5171991675847,1599.9998775859958,1599.9997551719916,1600.0
run_61_repetition_3,DONE,pyston-lite,n_body,32519719,1239646,9432125,675691,2268774,47217,3.8119825082129397,7.163719734418278,2.081168066982432,3190.0982055664062,7765.272644042969,2163.85791015625,0,33610452992.0,34317791232.0,1233290387.4225762,0.0,1030.3726625442505,95.5188803731156,950272.0,8568832.0,99.90116657311184,2.758522452487282,2.71514814196917,2.9666993207599854,1599.5203030891782,1600.0,1599.9998057120654,1600.0
run_23_repetition_8,DONE,pypy,binary_trees,1949053243,632350343,1712699056,608163664,189477391,19787852,32.44397480012813,35.50907918524596,10.443384245247497,550.6143188476562,1050.7569580078125,259.8865966796875,0,33610452992.0,34317791232.0,1501783326.4761906,0.0,134.70189023017883,95.83170207199596,970752.0,8568832.0,99.09406070482163,2.278345488898811,2.5580736068742618,2.876410447238457,1599.5342261904761,1599.998511904762,1600.0,1599.9970238095239
run_23_repetition_2,DONE,pypy,binary_trees,1948994464,638940308,1711253172,614533626,186112018,17567519,32.78307454443339,35.91132136700577,9.439217944539186,549.7359008789062,1048.4056396484084,257.83612060546875,0,33610452992.0,34317791232.0,1496177263.833581,0.0,134.73533177375793,95.76545900682106,2527232.0,71065600.0,98.3592194873192,2.690341576778871,2.3053123538242586,3.3253896590682053,1599.5200594353641,1600.0,1600.0,1600.0
run_29_repetition_5,DONE,codon,spectralnorm,336200,54740,100387,22051,19166,2988,16.2819750148721,21.96599161245978,15.590107481999373,33.56243896484375,70.4122314453125,15.016845703125,0,33610452992.0,34317791232.0,1231543588.5714285,0.0,11.315909147262573,85.07925135748727,950272.0,8568832.0,62.45686680930002,0.32869539516312735,6.2038889442171365,1.7530929169484548,1599.517857142857,1600.0,1599.982142857143,1599.9642857142858
run_27_repetition_8,DONE,pypy,fannkuch_redux,185153761,4423342,131789434,3171405,9403456,206115,2.3890100725526175,2.406418256565242,2.191906890402848,628.4698486328125,1498.65087890625,397.64227294921875,0,33610452992.0,34317791232.0,1244395071.4291377,0.0,201.8695192337036,97.1445625199317,16883712.0,71065600.0,99.68397629343718,2.025017182229177,3.26563474208087,3.3963599630342602,1599.5193260654114,1600.0,1600.0,1599.998017839445
run_30_repetition_5,DONE,codon,binary_trees,519095452,229454632,498478443,220316890,18794440,9422792,44.20278218889115,44.19787717881313,50.13606151606539,143.50738525387715,269.86590576171875,67.22601318359375,0,33610452992.0,34317791232.0,1650358915.6571429,0.0,35.067906618118286,95.80442145211356,987136.0,8568832.0,95.961038949149,2.124943423952375,3.6244283131190707,2.5594144814355033,1599.5257142857142,1600.0,1600.0,1600.0
run_36_repetition_7,DONE,mypyc,spectralnorm,181291002,2035720,104702316,1140536,2879880,179682,1.122901841537618,1.0893130577932966,6.239218300762532,2470.4761962890625,6096.403137207031,1675.5819091796875,0,33610452992.0,34317791232.0,1249907181.0846946,0.0,796.2430019378662,94.54103289707487,1077248.0,8568832.0,99.82234977842965,3.2049903302343683,5.111133380716966,3.3226538270404813,1599.5109323950742,1599.998994722292,1599.9917064589092,1599.9984920834381
run_60_repetition_5,DONE,pyston-lite,k_nucleotide,1268937049,363333634,1221677662,361024228,4775927,1231901,28.6329124274785,29.551512582211725,25.793966281310414,1633.4995727539062,3881.8016967773438,1041.7883911132812,0,33610452992.0,34317791232.0,1627412798.5069985,0.0,514.5620832443237,95.88130083091522,1011712.0,8568832.0,99.67651632970451,2.938325803906513,2.447115597745308,2.907079403823123,1599.5171073094868,1600.0,1599.9996111975117,1600.0
run_46_repetition_3,DONE,nuitka,k_nucleotide,39080,14997,22939,10058,,,38.37512794268168,43.84672391996164,,1378.17578125,3249.7926635742188,860.7020263671875,0,33610452992.0,34317791232.0,1618366018.7826087,0.0,432.5194354057312,0.008233117572032777,4268032.0,141676544.0,99.07381158664643,2.324302853532239,2.511815980669528,2.7885640654488917,1599.5124884366328,1600.0,1600.0,1600.0
run_30_repetition_9,DONE,codon,binary_trees,536629634,235549721,504431396,220084603,18655451,9136427,43.89428128376526,43.63023490314231,48.9745704888078,144.1396484375,271.296875,67.46221923828125,0,33610452992.0,34317791232.0,1661616221.622857,0.0,35.2736701965332,95.07928357805524,946176.0,10059776.0,96.0,2.631693216051374,2.395195860181536,1.7288885974884034,1599.5542857142857,1600.0,1600.0,1600.0
run_30_repetition_8,DONE,codon,binary_trees,534386224,229951841,497520442,214923539,15413117,8463356,43.031019639458364,43.19893633636867,54.9100872977218,144.22076416015625,270.42828369140625,67.25042724609375,0,33610452992.0,34317791232.0,1657934619.7942858,0.0,34.960394859313965,95.00286812918527,1015808.0,8568832.0,96.53061222621373,2.6048903274536133,4.77981196471623,2.7376262950897217,1599.48,1599.9942857142858,1599.9942857142858,1599.9942857142858
run_34_repetition_1,DONE,codon,fannkuch_redux,1113413,80909,331111,38635,199911,4665,7.266755462707907,11.668292506138425,2.3335384245989466,322.56268310546875,720.7459106445312,173.6025390625,0,33610452992.0,34317791232.0,1239896471.250478,0.0,104.70689702033997,95.17395697861738,5836800.0,36372480.0,98.0849351025904,1.910119678732542,1.5223804457009864,4.349284167043566,1599.5181644359466,1599.9961759082219,1599.9961759082219,1600.0
