Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736484238083,1600,1599,1599,1600,0,0,0,0,154031.2924194336,176403.89184570313,168537.44024658203,0,0,5836800,36372480,33610452992,34317791232,1235775488,0
200,1736484238083,1600,1599,1599,1600,0,0,0,0,154031.30639648438,176403.9462890625,168537.4688720703,0,0,5836800,36372480,33610452992,34317791232,1235775488,0
199,1736484238283,1600,1600,1600,1600,0,0,0,0,154031.9780883789,176405.6533203125,168538.03247070313,0,70.79646301269531,5836800,36372480,33610452992,34317791232,1237323776,0
199,1736484238483,1599,1600,1600,1600,0,0,0,0,154032.59393310547,176407.02478027344,168538.36779785156,0,70.79646301269531,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484238683,1600,1600,1600,1600,0,0,0,0,154033.21258544922,176408.40802001953,168538.70208740234,0,50.31446838378906,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484238883,1600,1600,1600,1600,0,0,0,0,154033.8310546875,176409.79400634766,168539.03533935547,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484239083,1599,1600,1600,1600,0,0,0,0,154034.44927978516,176411.1724243164,168539.3656616211,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484239283,1600,1600,1600,1600,0,0,0,0,154035.0714111328,176412.56524658203,168539.69696044922,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484239484,1600,1600,1600,1600,0,0,0,0,154035.68963623047,176413.94500732422,168540.0372314453,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484239684,1599,1600,1600,1600,0,0,0,0,154036.30798339844,176415.3286743164,168540.37091064453,0,97.56097412109375,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484239884,1599,1600,1600,1600,98.42105865478516,4.301075458526611,4.255319118499756,8.994709014892578,154036.92614746094,176416.7015991211,168540.6978149414,0,97.56097412109375,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484240084,1599,1600,1600,1600,100,5,5,0,154037.5463256836,176418.08251953125,168541.03063964844,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484240284,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,4.761904716491699,154038.16473388672,176419.46240234375,168541.36029052734,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484240484,1599,1600,1600,1600,100,0,0,0,154038.78356933594,176420.8500366211,168541.69256591797,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484240684,1600,1600,1600,1600,100,5,0,4.761904716491699,154039.40197753906,176422.2353515625,168542.02606201172,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484240884,1600,1600,1600,1600,100,0,0,4.761904716491699,154040.0200805664,176423.6127319336,168542.35485839844,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484241084,1600,1600,1600,1600,100,0,0,0,154040.63806152344,176424.99267578125,168542.6845703125,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484241284,1599,1600,1600,1600,100,5,4.761904716491699,0,154041.2562866211,176426.37133789063,168543.01470947266,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484241484,1599,1600,1600,1600,100,5,4.761904716491699,0,154041.8744506836,176427.7533569336,168543.34545898438,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484241684,1599,1600,1600,1600,100,0,0,0,154042.4956665039,176429.15490722656,168543.68646240234,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484241885,1600,1600,1600,1600,100,9.523809432983398,0,5,154043.11798095703,176430.55322265625,168544.0330810547,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484242085,1600,1600,1600,1600,100,9.523809432983398,0,5,154043.73669433594,176431.92895507813,168544.3637084961,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484242285,1600,1600,1600,1600,100,0,4.761904716491699,0,154044.35485839844,176433.3135986328,168544.69470214844,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484242485,1599,1600,1600,1600,100,0,0,0,154044.97381591797,176434.69610595703,168545.0262451172,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484242685,1599,1600,1600,1600,100,4.761904716491699,4.761904716491699,5,154045.59246826172,176436.07470703125,168545.3572998047,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484242885,1599,1600,1600,1600,100,0,5,0,154046.21112060547,176437.45098876953,168545.68768310547,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484243085,1600,1600,1600,1600,100,0,0,0,154046.82934570313,176438.826171875,168546.01513671875,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484243285,1599,1600,1600,1600,100,0,0,0,154047.4473876953,176440.1987915039,168546.3419189453,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484243485,1600,1600,1600,1600,100,0,0,4.761904716491699,154048.06579589844,176441.57440185547,168546.66973876953,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484243685,1599,1600,1600,1600,100,0,0,0,154048.6840209961,176442.9496459961,168546.9976196289,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484243885,1600,1600,1600,1600,100,0,0,0,154049.30212402344,176444.3221435547,168547.32403564453,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484244086,1599,1600,1600,1600,100,4.761904716491699,0,0,154049.92333984375,176445.7095336914,168547.65814208984,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484244286,1600,1600,1600,1600,100,4.761904716491699,0,0,154050.54138183594,176447.08068847656,168547.9848022461,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484244486,1599,1600,1600,1600,100,4.761904716491699,0,0,154051.15948486328,176448.4571533203,168548.31329345703,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484244686,1599,1600,1600,1600,100,0,4.761904716491699,0,154051.77752685547,176449.83380126953,168548.6416015625,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484244886,1600,1600,1600,1600,100,4.761904716491699,0,4.761904716491699,154052.3956298828,176451.2276611328,168548.97692871094,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484245086,1599,1600,1600,1600,100,0,0,5,154053.013671875,176452.60571289063,168549.30590820313,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484245286,1600,1600,1600,1600,100,0,0,0,154053.63793945313,176453.99993896484,168549.6400756836,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484245487,1599,1600,1600,1600,100,0,0,0,154054.25317382813,176455.37469482422,168549.97247314453,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484245686,1600,1600,1600,1600,100,0,0,0,154054.8681640625,176456.74298095703,168550.29718017578,0,50,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484245886,1599,1600,1600,1600,100,0,0,0,154055.486328125,176458.12518310547,168550.6293334961,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484246086,1600,1600,1600,1600,100,0,0,0,154056.10467529297,176459.5030517578,168550.96118164063,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484246286,1599,1600,1600,1600,100,0,0,0,154056.72595214844,176460.8927001953,168551.29302978516,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484246487,1599,1600,1600,1600,100,0,0,0,154057.3441772461,176462.27423095703,168551.6337890625,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484246687,1600,1600,1600,1600,100,0,0,0,154057.96228027344,176463.65844726563,168551.96966552734,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484246887,1599,1600,1600,1600,100,0,0,0,154058.58044433594,176465.0357055664,168552.30004882813,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484247087,1600,1600,1600,1600,100,0,0,0,154059.19854736328,176466.41455078125,168552.62896728516,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484247287,1599,1600,1600,1600,100,0,0,0,154059.81658935547,176467.79235839844,168552.9594116211,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484247487,1600,1600,1600,1600,100,0,0,0,154060.44104003906,176469.19073486328,168553.29791259766,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484247687,1599,1600,1600,1600,100,0,0,0,154061.0528564453,176470.55334472656,168553.62353515625,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484247887,1599,1600,1600,1600,100,0,0,0,154061.6710205078,176471.9571533203,168553.96215820313,0,50.31446838378906,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484248087,1600,1600,1600,1600,100,0,0,0,154062.2890625,176473.33892822266,168554.294921875,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484248287,1599,1600,1600,1600,100,0,0,0,154062.9071044922,176474.72326660156,168554.626953125,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484248487,1600,1600,1600,1600,100,0,0,0,154063.52514648438,176476.09698486328,168554.955078125,0,102.5641098022461,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484248687,1599,1600,1600,1600,100,0,0,0,154064.14947509766,176477.4910888672,168555.2900390625,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484248888,1600,1600,1600,1600,100,0,0,0,154064.76446533203,176478.8662109375,168555.62145996094,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484249088,1599,1600,1600,1600,100,0,0,0,154065.38244628906,176480.24700927734,168555.95239257813,0,50,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484249288,1599,1600,1600,1600,100,0,0,0,154066.0005493164,176481.62396240234,168556.28106689453,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484249488,1600,1600,1600,1600,100,0,0,0,154066.61865234375,176482.99780273438,168556.61010742188,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484249688,1600,1600,1600,1600,100,0,0,0,154067.23663330078,176484.3701171875,168556.9390258789,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484249888,1599,1600,1600,1600,100,0,0,0,154067.85485839844,176485.74780273438,168557.27026367188,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484250088,1599,1600,1600,1600,100,0,0,0,154068.47283935547,176487.12280273438,168557.59942626953,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484250288,1599,1600,1600,1600,100,0,0,0,154069.09088134766,176488.49786376953,168557.92779541016,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484250488,1600,1600,1600,1600,100,0,0,0,154069.7091064453,176489.8748779297,168558.2583618164,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484250688,1600,1600,1600,1600,100,0,0,0,154070.33032226563,176491.2587890625,168558.59338378906,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484250888,1599,1600,1600,1600,100,1.9677996635437012,2.142857313156128,2.1390373706817627,154070.94860839844,176492.638671875,168558.9267578125,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484251088,1599,1600,1600,1600,100,5,0,0,154071.56665039063,176494.01727294922,168559.25604248047,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484251289,1600,1600,1600,1600,100,0,0,0,154072.18463134766,176495.39324951172,168559.58544921875,0,100,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484251489,1599,1600,1600,1600,100,5,4.761904716491699,5,154072.802734375,176496.76989746094,168559.9151611328,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484251689,1600,1600,1600,1600,100,0,0,0,154073.42071533203,176498.14935302734,168560.24615478516,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237319680,0
200,1736484251889,1599,1600,1600,1600,100,5,0,0,154074.03881835938,176499.5287475586,168560.57708740234,0,96.2025375366211,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484252089,1600,1600,1600,1600,100,5,0,0,154074.6567993164,176500.90283203125,168560.9066772461,0,97.56097412109375,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484252289,1599,1600,1600,1600,100,5,5,10,154075.28271484375,176502.34857177734,168561.28979492188,0,101.26582336425781,5836800,36372480,33610452992,34317791232,1237319680,0
199,1736484252489,1600,1600,1600,1600,100,5,5,10,154075.90447998047,176503.75451660156,168561.64178466797,0,100,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484252689,1599,1600,1600,1600,100,9.523809432983398,0,5,154076.52313232422,176505.13208007813,168561.97198486328,0,100,5836800,36372480,33610452992,34317791232,1237307392,0
199,1736484252889,1600,1600,1600,1600,100,9.523809432983398,0,5,154077.14776611328,176506.52215576172,168562.3057861328,0,51.85185241699219,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484253089,1600,1600,1600,1600,100,9.523809432983398,0,5,154077.7598876953,176507.88677978516,168562.63079833984,0,46.913578033447266,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484253289,1600,1600,1600,1600,100,9.523809432983398,0,5,154078.38116455078,176509.27587890625,168562.96606445313,0,50.955413818359375,5836800,36372480,33610452992,34317791232,1237307392,0
199,1736484253490,1599,1600,1600,1600,100,9.523809432983398,0,5,154079.0023803711,176510.6607055664,168563.29620361328,0,100,5836800,36372480,33610452992,34317791232,1237307392,0
199,1736484253690,1600,1600,1600,1600,100,9.523809432983398,0,5,154079.61907958984,176512.05084228516,168563.64031982422,0,90.47618865966797,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484253890,1600,1600,1600,1600,100,9.523809432983398,0,5,154080.2371826172,176513.4345703125,168563.97271728516,0,51.28205490112305,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484254090,1599,1600,1600,1600,100,9.523809432983398,0,5,154080.85583496094,176514.8257446289,168564.30810546875,0,103.70370483398438,5836800,36372480,33610452992,34317791232,1237307392,0
200,1736484254290,1599,1600,1600,1600,100,9.523809432983398,0,5,154081.4741821289,176516.20880126953,168564.64123535156,0,98.76543426513672,5836800,36372480,33610452992,34317791232,1237307392,0
