Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1736471556268,1600,1600,1600,1600,0,0,0,0,114704.01916503906,93254.34051513672,146995.34423828125,0,0,6832128,15921152,33610452992,34317791232,1164402688,0
200,1736471556268,1600,1600,1600,1600,0,0,0,0,114704.03411865234,93254.39569091797,146995.3731689453,0,0,6832128,15921152,33610452992,34317791232,1164402688,0
200,1736471556468,1599,1600,1600,1600,0,0,0,0,114704.7456665039,93256.1830444336,146995.97747802734,0,57.57575607299805,6832128,15921152,33610452992,34317791232,1166716928,0
199,1736471556669,1600,1600,1600,1600,81.132080078125,14.814814567565918,20.754716873168945,7.5471696853637695,114705.39965820313,93257.6478881836,146996.34173583984,0,60.60606384277344,6832128,15921152,33610452992,34317791232,1183748096,0
199,1736471556869,1599,1600,1600,1600,100,0,0,0,114706.07141113281,93259.10626220703,146996.69549560547,0,101.26582336425781,6832128,15921152,33610452992,34317791232,1192263680,0
199,1736471557069,1600,1600,1600,1600,100,0,4.761904716491699,5,114706.7095336914,93260.5659790039,146997.0581665039,0,101.26582336425781,6832128,15921152,33610452992,34317791232,1202585600,0
199,1736471557269,1599,1600,1600,1600,100,4.761904716491699,0,0,114707.34020996094,93262.05444335938,146997.45751953125,0,98.76543426513672,6832128,15921152,33610452992,34317791232,1205682176,0
199,1736471557469,1600,1600,1600,1600,100,0,0,0,114707.96783447266,93263.59307861328,146997.88055419922,0,100,6832128,15921152,33610452992,34317791232,1206714368,0
199,1736471557669,1599,1600,1600,1600,100,0,5,4.761904716491699,114708.67559814453,93265.08026123047,146998.23822021484,0,101.26582336425781,6832128,15921152,33610452992,34317791232,1208778752,0
199,1736471557869,1599,1600,1600,1600,100,0,5,4.761904716491699,114709.3056640625,93266.53936767578,146998.6196899414,0,101.26582336425781,6832128,15921152,33610452992,34317791232,1211101184,0
199,1736471558069,1600,1600,1600,1600,100,0,5,4.761904716491699,114709.93914794922,93267.98992919922,146998.98260498047,0,49.38271713256836,6832128,15921152,33610452992,34317791232,1212649472,0
199,1736471558269,1600,1600,1600,1600,100,0,5,4.761904716491699,114710.56634521484,93269.46765136719,146999.3800048828,0,98.76543426513672,6832128,15921152,33610452992,34317791232,1212907520,0
200,1736471558469,1600,1600,1600,1600,100,0,5,4.761904716491699,114711.18286132813,93270.88537597656,146999.73455810547,0,98.76543426513672,6832128,15921152,33610452992,34317791232,1212907520,0
199,1736471558669,1599,1600,1600,1600,100,0,5,4.761904716491699,114711.80114746094,93272.30615234375,147000.09008789063,0,50.632911682128906,6832128,15921152,33610452992,34317791232,1212907520,0
199,1736471558870,1600,1600,1600,1600,100,0,5,4.761904716491699,114712.41967773438,93273.75213623047,147000.46337890625,0,101.26582336425781,6832128,15921152,33610452992,34317791232,1212907520,0
199,1736471559070,1600,1600,1600,1600,100,0,5,4.761904716491699,114713.04095458984,93275.1820678711,147000.81842041016,0,100,6832128,15921152,33610452992,34317791232,1212907520,0
