Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737193964578,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,225137.73205566406,121561.28186035156,187.3004150390625,0,4849664,11878400,33210380288,8589930496,1206882304,0
200,1737193964578,1400,1400,1399,1399,1399,1400,1400,1399,1399,1399,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,225137.75268554688,121561.2939453125,187.3004150390625,0,4849664,11878400,33210380288,8589930496,1206882304,0
200,1737193964778,2099,1847,1469,1459,2099,2100,1500,1379,1486,1500,400,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,225139.2451171875,121562.01068115234,187.3004150390625,0,4849664,11878400,33210380288,8589930496,1213493248,0
200,1737193964978,2100,486,400,400,1588,1310,1441,1499,1500,1330,1420,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,225140.67810058594,121562.6968383789,187.3004150390625,77.6698989868164,4849664,11878400,33210380288,8589930496,1213628416,0
200,1737193965178,2099,1784,1500,1500,1976,400,1450,400,400,1500,1500,1500,91.11111450195313,2.2727272510528564,6.382978916168213,2.222222328186035,6.382978916168213,4.255319118499756,4.255319118499756,4.34782600402832,4.34782600402832,6.5217390060424805,4.255319118499756,4.255319118499756,0,225142.11181640625,121563.3814086914,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1214795776,0
200,1737193965378,2099,1976,1437,400,1970,1961,1450,1440,1316,1434,1338,1352,100,5,0,0,0,0,0,0,0,0,0,0,0,225143.55993652344,121564.078125,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1212653568,0
200,1737193965579,2100,2057,1478,1400,2099,1973,1472,1462,1478,1433,1168,1464,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,225144.97912597656,121564.75482177734,187.3004150390625,100.41841125488281,4849664,11878400,33210380288,8589930496,1215885312,0
200,1737193965779,2100,1975,1471,1500,1675,1714,400,1477,1382,1413,1218,1466,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,225146.4171142578,121565.44464111328,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1214988288,0
200,1737193965979,2100,1928,1394,1402,1859,1907,1349,1400,1378,1258,1340,1420,100,0,0,0,0,0,0,0,0,0,0,0,0,225147.86096191406,121566.13861083984,187.3004150390625,100.41841125488281,4849664,11878400,33210380288,8589930496,1214091264,0
200,1737193966179,2100,1735,1343,1413,1904,1803,1403,1379,1383,1456,1265,1311,100,0,0,0,0,0,0,0,0,0,0,0,0,225149.29565429688,121566.8247680664,187.3004150390625,105.8823471069336,4849664,11878400,33210380288,8589930496,1213493248,0
200,1737193966379,2100,1589,1305,1327,1753,1665,400,1212,1386,1351,1057,1334,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,225150.7275390625,121567.50915527344,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1209245696,0
200,1737193966579,2100,2029,1470,1438,1961,1957,1500,1499,1448,1463,1427,1405,100,0,0,0,0,0,0,0,0,0,0,0,0,225152.16668701172,121568.19995117188,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1216716800,0
200,1737193966780,2100,2051,1401,1348,1824,1852,1499,1290,1361,1454,1282,1299,100,0,0,0,0,0,0,0,0,0,0,0,0,225153.5987548828,121568.88525390625,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1215819776,0
200,1737193966980,2100,518,400,400,1756,1820,1322,1416,1382,1407,400,400,100,0,0,0,0,0,0,0,0,0,0,0,0,225155.04461669922,121569.58038330078,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1223180288,0
200,1737193967180,2100,2032,1431,1359,1946,1895,1347,1336,1312,1348,1422,1428,100,0,0,0,0,0,0,0,0,0,0,0,0,225156.48443603516,121570.27282714844,187.3004150390625,100.41841125488281,4849664,11878400,33210380288,8589930496,1222283264,0
200,1737193967380,2100,1539,1398,400,1916,1899,1258,1221,1174,1252,400,1341,100,0,0,0,0,0,0,0,0,0,0,0,0,225157.92114257813,121570.94750976563,187.3004150390625,50.209205627441406,4849664,11878400,33210380288,8589930496,1218469888,0
200,1737193967580,2100,780,1078,1349,1710,1395,1286,1338,1311,1338,640,818,100,0,0,0,0,0,0,0,0,0,0,0,0,225159.35186767578,121571.64544677734,187.3004150390625,100,4849664,11878400,33210380288,8589930496,1217519616,0
196,1737193967784,810,809,787,787,810,787,787,787,787,787,701,787,100,0,0,0,0,0,0,0,0,0,0,0,0,225160.7156982422,121572.236328125,187.3004150390625,82.59109497070313,4849664,11878400,33210380288,8589930496,1216512000,0
200,1737193967981,2100,2051,1447,1426,2100,1985,1499,1405,1335,1478,400,400,100,0,0,0,0,0,0,0,0,0,0,0,0,225162.10076904297,121572.89025878906,187.3004150390625,92.30768585205078,4849664,11878400,33210380288,8589930496,1215913984,0
200,1737193968181,2100,2039,1338,1479,1975,1973,1460,1411,1469,1471,400,1410,100,0,0,0,0,0,0,0,0,0,0,0,0,225163.53149414063,121573.57318115234,187.3004150390625,50.955413818359375,4849664,11878400,33210380288,8589930496,1215016960,0
200,1737193968381,2099,1380,1447,1458,1936,1930,1442,400,1346,1458,400,1361,100,0,0,0,0,0,0,0,0,0,0,0,0,225164.96850585938,121574.26037597656,187.3004150390625,50.955413818359375,4849664,11878400,33210380288,8589930496,1212121088,0
200,1737193968581,2100,1979,1411,400,1988,2100,1373,1414,1411,1389,1430,1499,100,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,225166.41009521484,121574.9526977539,187.3004150390625,100.41841125488281,4849664,11878400,33210380288,8589930496,1211998208,0
200,1737193968781,2100,1886,1384,1431,1778,1691,1093,1219,1209,1222,1299,1358,100,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,225167.83850097656,121575.63635253906,187.3004150390625,99.58505249023438,4849664,11878400,33210380288,8589930496,1212432384,0
200,1737193968981,2099,1981,1361,1436,1989,1982,1438,1459,1499,1500,400,1490,100,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,225169.27685546875,121576.32684326172,187.3004150390625,50.31446838378906,4849664,11878400,33210380288,8589930496,1213599744,0
200,1737193969181,2099,2039,1431,1450,1971,1996,1475,1472,1480,1499,400,1229,100,0,0,0,0,0,0,1.6393442153930664,0,0,1.6393442153930664,1.6666667461395264,0,225170.71411132813,121577.01568603516,187.3004150390625,50.31446838378906,4849664,11878400,33210380288,8589930496,1212702720,0
