# started on Sun Jan 12 04:46:02 2025

52700,,cpu_core/cache-references/,849524,39.00,,
24110,,cpu_core/cache-misses/,1847229,85.00,,
4572,,cpu_core/LLC-loads/,2151278,100.00,,
3238,,cpu_core/LLC-load-misses/,2151278,100.00,70.82,of all LL-cache accesses
<not counted>,,cpu_core/LLC-stores/,0,0.00,,
<not counted>,,cpu_core/LLC-store-misses/,0,0.00,,
