# started on Mon Jan 13 05:35:40 2025

59518,,cache-references,2268387,61.69,,
25795,,cache-misses,3677242,100.00,43.340,of all cache refs
29224,,LLC-loads,3677242,100.00,,
16522,,LLC-load-misses,3677242,100.00,56.54,of all LL-cache accesses
<not counted>,,LLC-stores,0,0.00,,
<not counted>,,LLC-store-misses,0,0.00,,
