# started on Sun Jan 12 17:46:43 2025

62241,,cpu_core/cache-references/,809353,37.00,,
27442,,cpu_core/cache-misses/,1831445,83.00,,
4949,,cpu_core/LLC-loads/,2187292,100.00,,
3559,,cpu_core/LLC-load-misses/,2187292,100.00,71.91,of all LL-cache accesses
<not counted>,,cpu_core/LLC-stores/,0,0.00,,
<not counted>,,cpu_core/LLC-store-misses/,0,0.00,,
